"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","FROM_POINT","FROM_PT_TYPE","NAV_NAME","NAV_CITY","ARTCC","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","TO_POINT","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","NEXT_MEA_PT","MIN_ENROUTE_ALT","MIN_ENROUTE_ALT_DIR","MIN_ENROUTE_ALT_OPPOSITE","MIN_ENROUTE_ALT_OPPOSITE_DIR","GPS_MIN_ENROUTE_ALT","GPS_MIN_ENROUTE_ALT_DIR","GPS_MIN_ENROUTE_ALT_OPPOSITE","GPS_MEA_OPPOSITE_DIR","DD_IRU_MEA","DD_IRU_MEA_DIR","DD_I_MEA_OPPOSITE","DD_I_MEA_OPPOSITE_DIR","MIN_OBSTN_CLNC_ALT","MIN_CROSS_ALT","MIN_CROSS_ALT_DIR","MIN_CROSS_ALT_NAV_PT","MIN_CROSS_ALT_OPPOSITE","MIN_CROSS_ALT_OPPOSITE_DIR","MIN_RECEP_ALT","MAX_AUTH_ALT","MEA_GAP","REQD_NAV_PERFORMANCE","REMARK","File","Action","Mods"
"2026/03/19","Y","C","Q448","10","PTW","VORTAC","POTTSTOWN","POTTSTOWN","ZNY","","PA","US","LANNA","61.87","242.53","31.71","","","","N","N","Y","LANNA","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, HUO, ETX, JFK, SIE, STW","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","10","PTW","VORTAC","POTTSTOWN","POTTSTOWN","ZNY","","PA","US","LANNA","61.84","242.5","31.71","","","","N","N","Y","LANNA","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, HUO, ETX, JFK, SIE, STW","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q448","20","LANNA","RP   ","","","ZNY","K6","NJ","US","DBABE","62.27","243.43","54.93","","","","N","N","Y","DBABE","","","","","18000","","","","18000","","","","","","","","","","5000","45000","","","SIE, SBJ, BWZ, FJC, JFK, CYN, ARD, STW, HTO, SAX","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","20","LANNA","RP   ","","","ZNY","K6","NJ","US","DBABE","62.24","243.38","54.93","","","","N","N","Y","DBABE","","","","","18000","","","","18000","","","","","","","","","","5000","45000","","","SIE, SBJ, BWZ, FJC, JFK, CYN, ARD, STW, HTO, SAX","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q448","30","DBABE","WP   ","","","ZNY","K6","NY","US","BASYE","60.49","240.85","18.12","","","","N","N","Y","BASYE","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, LGA, BDR, CMK, HTO","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","30","DBABE","WP   ","","","ZNY","K6","NY","US","BASYE","60.44","240.82","18.12","","","","N","N","Y","BASYE","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, LGA, BDR, CMK, HTO","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q448","40","BASYE","RP   ","","","ZBW","K6","NY","US","TRIBS","61.58","242.18","28.74","","","","N","N","Y","TRIBS","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, RBV, BDR, PWL, HTO, HNK, CMK, JFK","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","40","BASYE","RP   ","","","ZBW","K6","NY","US","TRIBS","61.55","242.13","28.74","","","","N","N","Y","TRIBS","","","","","18000","","","","18000","","","","","","","","","","","45000","","","CYN, RBV, BDR, PWL, HTO, HNK, CMK, JFK","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q448","50","TRIBS","WP   ","","","ZBW","K6","CT","US","BIGGO","45.02","225.34","21.08","","","","N","N","Y","BIGGO","","","","","18000","","","","18000","","","","","","","","","","","45000","","","PUT, SAX, BAF, BDR, HTO, HFD, IGN, CTR","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","50","TRIBS","WP   ","","","ZBW","K6","CT","US","BIGGO","44.97","225.29","21.08","","","","N","N","Y","BIGGO","","","","","18000","","","","18000","","","","","","","","","","","45000","","","PUT, SAX, BAF, BDR, HTO, HFD, IGN, CTR","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q448","60","BIGGO","WP   ","","","ZBW","K6","CT","US","BAF","64.87","245.3","20","","","","N","N","Y","BAF","","","","","18000","","","","18000","","","","","","","","","","","45000","","","PUT, SAX, BAF, BDR, HTO, HFD, IGN, CTR","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q448","60","BIGGO","WP   ","","","ZBW","K6","CT","US","BAF","64.82","245.23","20","","","","N","N","Y","BAF","","","","","18000","","","","18000","","","","","","","","","","","45000","","","PUT, SAX, BAF, BDR, HTO, HFD, IGN, CTR","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q45","10","DLG","VOR/DME","DILLINGHAM","DILLINGHAM","ZAN","","AK","US","FAGIN","48.06","230.22","106.01","","","","N","N","Y","NONDA","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q45","10","DLG","VOR/DME","DILLINGHAM","DILLINGHAM","ZAN","","AK","US","FAGIN","48.31","230.5","106.01","","","","N","N","Y","NONDA","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q45","20","FAGIN","RP   ","","","ZAN","PA","AK","US","NONDA","48.06","230.22","59.18","","","","N","N","N","","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q45","20","FAGIN","RP   ","","","ZAN","PA","AK","US","NONDA","48.31","230.5","59.18","","","","N","N","N","","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q45","30","NONDA","RP   ","","","ZAN","PA","AK","US","AMOTT","51.11","232.29","79.12","","","","N","N","Y","AMOTT","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q45","30","NONDA","RP   ","","","ZAN","PA","AK","US","AMOTT","51.39","232.57","79.12","","","","N","N","Y","AMOTT","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q450","10","HNNAH","WP   ","","","ZNY","K6","NJ","US","JFK","64.29","244.62","15.81","","","","N","N","Y","JFK","","","","","18000","","","","18000","","","","","","","","","","","45000","","","HTO, HUO, RBV, CYN, SAX, SIE, JFK","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q450","10","HNNAH","WP   ","","","ZNY","K6","NJ","US","JFK","64.26","244.58","15.81","","","","N","N","Y","JFK","","","","","18000","","","","18000","","","","","","","","","","","45000","","","HTO, HUO, RBV, CYN, SAX, SIE, JFK","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q450","20","JFK","VOR/DME","KENNEDY","NEW YORK","ZNY","","NY","US","DPK","78.41","258.95","23.37","","","","N","N","Y","DPK","","","","","18000","","","","18000","","","","","","","","","","","45000","","","HTO, HUO, RBV, CYN, SAX, JFK, PUT","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q450","20","JFK","VOR/DME","KENNEDY","NEW YORK","ZNY","","NY","US","DPK","78.37","258.91","23.37","","","","N","N","Y","DPK","","","","","18000","","","","18000","","","","","","","","","","","45000","","","HTO, HUO, RBV, CYN, SAX, JFK, PUT","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q46","10","VANTY","WP   ","","","ZAN","PA","AK","US","BRW","38.64","223.64","272.48","","","","N","N","Y","BRW","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q46","10","VANTY","WP   ","","","ZAN","PA","AK","US","BRW","39.05","224.14","272.48","","","","N","N","Y","BRW","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q47","10","AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","AMOTT","37.53","220.03","208.01","","","","N","N","Y","AMOTT","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q47","10","AKN","VORTAC","KING SALMON","KING SALMON","ZAN","","AK","US","AMOTT","37.78","220.32","208.01","","","","N","N","Y","AMOTT","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q475","10","COPLY","WP   ","","","ZBW","K6","MA","US","SCUPP","80.66","261.01","15.84","","","","N","N","Y","SCUPP","","","","","18000","","","","18000","","","","","","","","","","","45000","","","BOS, ACK, LFV, ENE, PUT, PVD","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q475","10","COPLY","WP   ","","","ZBW","K6","MA","US","SCUPP","80.59","260.93","15.84","","","","N","N","Y","SCUPP","","","","","18000","","","","18000","","","","","","","","","","","45000","","","BOS, ACK, LFV, ENE, PUT, PVD","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q475","20","SCUPP","RP   ","","","ZBW","K","OA","US","CANAL","81.03","261.26","10.01","","","","N","N","Y","CANAL","","","","","18000","","","","18000","","","","","","","","","","","45000","","","BOS, ACK, LFV, ENE, PUT, PVD","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q475","20","SCUPP","RP   ","","","ZBW","K","OA","US","CANAL","80.95","261.17","10.01","","","","N","N","Y","CANAL","","","","","18000","","","","18000","","","","","","","","","","","45000","","","BOS, ACK, LFV, ENE, PUT, PVD","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q475","30","CANAL","WP   ","","","ZBW","K","OA","US","TUSKY","81.41","264.49","143.3","","","","N","N","Y","U.S. CANADIAN BORDER-1","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q475","30","CANAL","WP   ","","","ZBW","K","OA","US","TUSKY","81.33","264.39","143.3","","","","N","N","Y","U.S. CANADIAN BORDER-1","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","10","JHW","VOR/DME","JAMESTOWN","JAMESTOWN","ZOB","","NY","US","HOXIE","118.52","302.56","59.97","","","","N","N","Y","WLKES","","","","","18000","","","","18000","","","","","","","","","","","45000","","","RBV, HNK, DKK, BUF, EWC, HUO, PSB, SYR, SLT, SAX, JFK, ETG, JHW","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","10","JHW","VOR/DME","JAMESTOWN","JAMESTOWN","ZOB","","NY","US","HOXIE","118.51","302.52","59.97","","","","N","N","Y","WLKES","","","","","18000","","","","18000","","","","","","","","","","","45000","","","RBV, HNK, DKK, BUF, EWC, HUO, PSB, SYR, SLT, SAX, JFK, ETG, JHW","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","20","HOXIE","RP   ","","","ZOB","K6","PA","US","DMACK","118.52","302.56","14.3","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","20","HOXIE","RP   ","","","ZOB","K6","PA","US","DMACK","118.51","302.52","14.3","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","30","DMACK","RP   ","","","ZOB","K6","PA","US","STENT","118.52","302.56","19.04","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","30","DMACK","RP   ","","","ZOB","K6","PA","US","STENT","118.51","302.52","19.04","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","40","STENT","RP   ","","","ZNY","K6","PA","US","MAGIO","118.52","302.56","26.64","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","40","STENT","RP   ","","","ZNY","K6","PA","US","MAGIO","118.51","302.52","26.64","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","50","MAGIO","RP   ","","","ZNY","K6","PA","US","WLKES","118.52","302.56","43.71","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","50","MAGIO","RP   ","","","ZNY","K6","PA","US","WLKES","118.51","302.52","43.71","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","60","WLKES","WP   ","","","ZNY","K6","PA","US","JENNO","125.62","306.51","17.74","","","","N","N","Y","NWTON","","","","","18000","","","","18000","","","","","","","","","","","45000","","","JFK, CYN, HUO, SAX, HNK, CCC, RBV","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","60","WLKES","WP   ","","","ZNY","K6","PA","US","JENNO","125.59","306.48","17.74","","","","N","N","Y","NWTON","","","","","18000","","","","18000","","","","","","","","","","","45000","","","JFK, CYN, HUO, SAX, HNK, CCC, RBV","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","70","JENNO","RP   ","","","ZNY","K6","PA","US","HARTY","125.62","306.51","12","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","70","JENNO","RP   ","","","ZNY","K6","PA","US","HARTY","125.59","306.48","12","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q476","80","HARTY","RP   ","","","ZNY","K6","PA","US","NWTON","125.62","306.51","10.99","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q476","80","HARTY","RP   ","","","ZNY","K6","PA","US","NWTON","125.59","306.48","10.99","","","","N","N","N","","","","","","18000","","","","18000","","","","","","","","","","","45000","","","","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q48","10","BRW","VOR/DME","BARROW","UTQIAGVIK","ZAN","","AK","US","SCC","96.37","280.41","178.49","","","","N","N","Y","SCC","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q48","10","BRW","VOR/DME","BARROW","UTQIAGVIK","ZAN","","AK","US","SCC","96.87","280.87","178.49","","","","N","N","Y","SCC","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","A","Q48","20","SCC","VOR/DME","DEADHORSE","DEADHORSE","ZAN","","AK","US","ROCES","75.46","257.88","87.55","","","","N","N","Y","ROCES","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","A","Q48","20","SCC","VOR/DME","DEADHORSE","DEADHORSE","ZAN","","AK","US","ROCES","75.92","258.35","87.55","","","","N","N","Y","ROCES","","","","","18000","","","","","","","","","","","","","","","45000","","","GNSS REQUIRED","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","10","ZANDR","RP   ","","","ZOB","K5","OH","US","AIR","96.72","277.65","33","","","","N","N","Y","AIR","","","","","18000","","","","18000","","","","","","","","","","","45000","","","APE, CXR, JPU, CTW, DJB, HLG, EWC, AIR, HNN","1","Modified","MAG_COURSE"
"2026/05/14","Y","C","Q480","10","ZANDR","RP   ","","","ZOB","K5","OH","US","AIR","96.74","277.65","33","","","","N","N","Y","AIR","","","","","18000","","","","18000","","","","","","","","","","","45000","","","APE, CXR, JPU, CTW, DJB, HLG, EWC, AIR, HNN","2","Modified","MAG_COURSE"
"2026/03/19","Y","C","Q480","40","VINSE","RP   ","","","ZOB","K6","PA","US","BEETS","102.48","283.09","23.36","","","","N","N","Y","BEETS","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, CSN, ETG, SLT, THS, HAR","1","Modified","OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","40","VINSE","RP   ","","","ZOB","K6","PA","US","BEETS","102.48","283.07","23.36","","","","N","N","Y","BEETS","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, CSN, ETG, SLT, THS, HAR","2","Modified","OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","50","BEETS","RP   ","","","ZNY","K6","PA","US","HOTEE","72.5","253.7","49.76","","","","N","N","Y","HOTEE","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, CSN, HAR, SLT, THS, SIE, LRP, RAV, PSB, RBV","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","50","BEETS","RP   ","","","ZNY","K6","PA","US","HOTEE","72.48","253.68","49.76","","","","N","N","Y","HOTEE","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, CSN, HAR, SLT, THS, SIE, LRP, RAV, PSB, RBV","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","60","HOTEE","WP   ","","","ZNY","K6","PA","US","MIKYG","74.36","255.2","34.53","","","","N","N","Y","MIKYG","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, PSB, RBV, RAV, LRP, PTW, HUO, SIE, HNK, SAX","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","60","HOTEE","WP   ","","","ZNY","K6","PA","US","MIKYG","74.34","255.16","34.53","","","","N","N","Y","MIKYG","","","","","18000","","","","18000","","","","","","","","","","","45000","","","EMI, PSB, RBV, RAV, LRP, PTW, HUO, SIE, HNK, SAX","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","70","MIKYG","WP   ","","","ZNY","K6","PA","US","SPOTZ","75.29","255.82","22.22","","","","N","N","Y","SPOTZ","","","","","18000","","","","18000","","","","","","","","","","","45000","","","FJC, SIE, CYN, LRP, SAX, JFK, PTW, ETX, EMI","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","70","MIKYG","WP   ","","","ZNY","K6","PA","US","SPOTZ","75.25","255.79","22.22","","","","N","N","Y","SPOTZ","","","","","18000","","","","18000","","","","","","","","","","","45000","","","FJC, SIE, CYN, LRP, SAX, JFK, PTW, ETX, EMI","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","80","SPOTZ","WP   ","","","ZNY","K6","PA","US","CANDR","69.11","249.64","22.88","","","","N","N","Y","CANDR","","","","","18000","","","","18000","","","","","","","","","","","45000","","","FJC, STW, CYN, ETX, LVZ, RBV, SBJ","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","80","SPOTZ","WP   ","","","ZNY","K6","PA","US","CANDR","69.08","249.59","22.88","","","","N","N","Y","CANDR","","","","","18000","","","","18000","","","","","","","","","","","45000","","","FJC, STW, CYN, ETX, LVZ, RBV, SBJ","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","90","CANDR","RP   ","","","ZNY","K6","NJ","US","JEFFF","65.8","246.41","27.97","","","","N","N","Y","JEFFF","","","","","18000","","","","18000","","","","","","","","","","","45000","","","JFK, STW, BWZ, SAX, SBJ, HNK, CYN","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","90","CANDR","RP   ","","","ZNY","K6","NJ","US","JEFFF","65.75","246.36","27.97","","","","N","N","Y","JEFFF","","","","","18000","","","","18000","","","","","","","","","","","45000","","","JFK, STW, BWZ, SAX, SBJ, HNK, CYN","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","100","JEFFF","RP   ","","","ZNY","K6","NJ","US","IGN","61.15","241.94","38.28","","","","N","N","Y","IGN","","","","","18000","","","","18000","","","","","","","","","","","45000","","","RBV, STW, CMK, HNK, SAX, JFK, HUO, IGN, RBV","1","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/05/14","Y","C","Q480","100","JEFFF","RP   ","","","ZNY","K6","NJ","US","IGN","61.1","241.89","38.28","","","","N","N","Y","IGN","","","","","18000","","","","18000","","","","","","","","","","","45000","","","RBV, STW, CMK, HNK, SAX, JFK, HUO, IGN, RBV","2","Modified","MAG_COURSE OPP_MAG_COURSE"
"2026/03/19","Y","C","Q480","110","IGN","VOR/DME","KINGSTON","KINGSTON","ZNY","","NY","US","LESWL","71.44","252.04","26.24","","","","N","N","Y","LESWL","","","","","18000","","","","18000","","","","","","","","","","","45000","","","PUT, RBV, CMK, HNK, HUO, SAX, HTO, PVD","1","Modified","MAG_COURSE OPP_MAG_COURSE"
