"EFF_DATE","FACILITY","FAC_NAME","FACILITY_TYPE","ARTCC_OR_FSS_ID","CPDLC","TOWER_HRS","SERVICED_FACILITY","SERVICED_FAC_NAME","SERVICED_SITE_TYPE","LAT_DECIMAL","LONG_DECIMAL","SERVICED_CITY","SERVICED_STATE","SERVICED_COUNTRY","TOWER_OR_COMM_CALL","PRIMARY_APPROACH_RADIO_CALL","FREQ","SECTORIZATION","FREQ_USE","REMARK","File","Action","Mods"
"2026/05/14","MN07","ALLINA-MERCY HOSPITAL","NON-ATCT","","","","MN07","ALLINA-MERCY HOSPITAL","HELIPORT","45.18284777","-93.36998944","ANOKA","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN09","CRYSTAL LAKE","NON-ATCT","","","","MN09","CRYSTAL LAKE","SEAPLANE BASE","44.72218666","-93.26688833","BURNSVILLE","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN10","ABBOTT NORTHWESTERN HOSPITAL","NON-ATCT","","","","MN10","ABBOTT NORTHWESTERN HOSPITAL","HELIPORT","44.95452222","-93.26041388","MINNEAPOLIS","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN15","SMITH FLD","NON-ATCT","","","","MN15","SMITH FLD","AIRPORT","44.62333888","-93.40205277","ELKO","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN19","BRANDT","NON-ATCT","","","","MN19","BRANDT","AIRPORT","45.04732222","-93.83635555","DELANO","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN27","FAIRVIEW SOUTHDALE HOSPITAL","NON-ATCT","","","","MN27","FAIRVIEW SOUTHDALE HOSPITAL","HELIPORT","44.88618333","-93.32628888","EDINA","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN37","WAYZATA BAY LANDING","NON-ATCT","","","","MN37","WAYZATA BAY LANDING","SEAPLANE BASE","44.95388888","-93.50388888","WAYZATA","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN40","MEADOWVALE","NON-ATCT","","","","MN40","MEADOWVALE","AIRPORT","45.362465","-93.5885725","ELK RIVER","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN45","JENNRICH FLD","NON-ATCT","","","","MN45","JENNRICH FLD","AIRPORT","44.57027777","-93.13215972","FARMINGTON","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN59","DISTRICT ONE HOSPITAL","NON-ATCT","","","","MN59","DISTRICT ONE HOSPITAL","HELIPORT","44.28950277","-93.25789444","FARIBAULT","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN67","SKY PARK","NON-ATCT","","","","MN67","SKY PARK","AIRPORT","44.659685","-93.51828611","LYDIA","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN69","MAPLE","NON-ATCT","","","","MN69","MAPLE","AIRPORT","45.00274055","-93.67190611","MAPLE PLAIN","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN76","MARTY'S TRANQUILITY BASE","NON-ATCT","","","","MN76","MARTY'S TRANQUILITY BASE","SEAPLANE BASE","44.69996305","-93.47189555","PRIOR LAKE","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN80","THE PASS","NON-ATCT","","","","MN80","THE PASS","SEAPLANE BASE","44.91436805","-93.68853361","MOUND","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MN87","COOKS LANDING","NON-ATCT","","","","MN87","COOKS LANDING","AIRPORT","45.24361111","-93.22166666","HAM LAKE","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MTC","SELFRIDGE ANGB","ATCT-RAPCON","","","1230-0400Z++, CLSD HOL.  OT UNCONTROLLED FOR DHS, ARNG, USCG OR EMERGENCY OPS.","MTC","SELFRIDGE ANGB","AIRPORT","42.61251111","-82.83695833","MOUNT CLEMENS","MI","US","SELFRIDGE","SELFRIDGE","391.9","","APCH/P DEP/P IC","","2","Added",""
"2026/05/14","MY18","LINO AIR PARK","NON-ATCT","","","","MY18","LINO AIR PARK","AIRPORT","45.18718833","-93.13050083","LINO LAKES","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY35","WALKER FLD","NON-ATCT","","","","MY35","WALKER FLD","AIRPORT","44.93110555","-92.81252222","AFTON","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY52","TURKEY TRACK","NON-ATCT","","","","MY52","TURKEY TRACK","AIRPORT","44.7185775","-93.04410222","COATES","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY79","CHILDREN'S HOSPITAL - ST PAUL","NON-ATCT","","","","MY79","CHILDREN'S HOSPITAL - ST PAUL","HELIPORT","44.94258333","-93.10784444","ST PAUL","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY95","SWANSON FLD","NON-ATCT","","","","MY95","SWANSON FLD","AIRPORT","45.44638888","-93.38277777","CROWN","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY96","BAHNSEN","NON-ATCT","","","","MY96","BAHNSEN","SEAPLANE BASE","44.41666666","-93.33083333","FARIBAULT","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","MY97","NIELSEN'S","NON-ATCT","","","","MY97","NIELSEN'S","AIRPORT","44.59801944","-93.12688055","FARMINGTON","MN","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","6N5","EAST 34TH STREET","HELIPORT","40.74244722","-73.97212222","NEW YORK","NY","US","","","322.35","","APCH/P DEP/P","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","DXR","DANBURY MUNI","AIRPORT","41.37153444","-73.48218944","DANBURY","CT","US","DANBURY","NEW YORK","322.35","","NOBBI STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","HPN","WESTCHESTER COUNTY","AIRPORT","41.06695305","-73.70756611","WHITE PLAINS","NY","US","WESTCHESTER","NEW YORK","322.35","","NOBBI STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","JRB","DOWNTOWN MANHATTAN/WALL ST","HELIPORT","40.70121361","-74.00902833","NEW YORK","NY","US","","","322.35","","APCH/P DEP/P","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","GLDMN DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","HOPEA DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","JUTES DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","LAGUARDIA DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","NTHNS DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.4","","TNNIS DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.8","","PARK VISUAL RWY 31","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","120.8","","RIVER VISUAL RWY 13","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","APCH/P DEP/P","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","APPLE STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","GLDMN DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","HOPEA DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","JUTES DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","LAGUARDIA DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","MILTON STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","NOBBI STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","NTHNS DP","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","PARK VISUAL RWY 31","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","PROUD STAR","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","RIVER VISUAL RWY 13","","2","Added",""
"2026/05/14","N90","NEW YORK TRACON","TRACON","","","","LGA","LAGUARDIA","AIRPORT","40.77724222","-73.87260555","NEW YORK","NY","US","LAGUARDIA","NEW YORK","322.35","","TNNIS DP","","2","Added",""
"2026/05/14","NANTUCKET","NANTUCKET","RCAG","ZNY","","","NANTUCKET","NANTUCKET","RCAG","41.28166666","-70.02722222","","MA","","","","121.125","HIGH","NANTUCKET RCAG","","2","Added",""
"2026/05/14","NC58","GRYDER-TEAGUE","NON-ATCT","","","","NC58","GRYDER-TEAGUE","AIRPORT","35.91851361","-81.11958172","TAYLORSVILLE","NC","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","NC95","MISSION HOSPITALS","NON-ATCT","","","","NC95","MISSION HOSPITALS","HELIPORT","35.57533333","-82.5485","ASHEVILLE","NC","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","NCT","NORTHERN CALIFORNIA TRACON","TRACON","","","","SMF","SACRAMENTO INTL","AIRPORT","38.69544444","-121.59077777","SACRAMENTO","CA","US","CAPITOL","NORCAL","125.25","","FEVTA STAR","","2","Added",""
"2026/05/14","NCT","NORTHERN CALIFORNIA TRACON","TRACON","","","","SMF","SACRAMENTO INTL","AIRPORT","38.69544444","-121.59077777","SACRAMENTO","CA","US","CAPITOL","NORCAL","257.9","","FEVTA STAR","","2","Added",""
"2026/05/14","O'NEILL","O'NEILL","RCAG","ZMP","","","8V3","PARKSTON MUNI","AIRPORT","43.37740838","-97.98971075","PARKSTON","SD","US","","MINNEAPOLIS ARTCC","128.0","LOW","O'NEILL RCAG","APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 128.0/257.95 (O'NEILL RCAG).","2","Added",""
"2026/05/14","O'NEILL","O'NEILL","RCAG","ZMP","","","8V3","PARKSTON MUNI","AIRPORT","43.37740838","-97.98971075","PARKSTON","SD","US","","MINNEAPOLIS ARTCC","257.95","LOW","O'NEILL RCAG","APCH/DEP SVC PRVDD BY MINNEAPOLIS ARTCC (ZMP) ON FREQS 128.0/257.95 (O'NEILL RCAG).","2","Added",""
"2026/05/14","OH28","DONNER FLD","NON-ATCT","","","","OH28","DONNER FLD","AIRPORT","39.36666666","-83.6","LEESBURG","OH","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","OH92","PORTER","NON-ATCT","","","","OH92","PORTER","AIRPORT","39.95423361","-82.18319888","HOPEWELL","OH","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","OI76","BIEBER'S","NON-ATCT","","","","OI76","BIEBER'S","SEAPLANE BASE","40.98444444","-80.69111111","NORTH LIMA","OH","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","OL03","LEDFORD FARM","NON-ATCT","","","","OL03","LEDFORD FARM","AIRPORT","34.1391335","-96.522777","NIDA","OK","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","OL51","RIVERCAMP","NON-ATCT","","","","OL51","RIVERCAMP","AIRPORT","35.110847","-99.4306425","CARTER","OK","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","ONP","","ASOS_AWOS","","","","ONP","","AWOS-3PT","44.58244722","-124.05744722","NEWPORT","OR","US","","","133.9","","ONP AWOS-3PT","","2","Added",""
"2026/05/14","PHL","PHILADELPHIA INTL","ATCT-TRACON","","","","LOM","WINGS FLD","AIRPORT","40.13755555","-75.26513888","PHILADELPHIA","PA","US","","PHILADELPHIA","135.3","","CD/P","","2","Added",""
"2026/05/14","RSW","SOUTHWEST FLORIDA INTL","ATCT-TRACON","","","","FA54","CORAL CREEK","AIRPORT","26.85374166","-82.25260277","PLACIDA","FL","US","","FORT MYERS","121.625","","CD/P","","2","Added",""
"2026/05/14","SAN","SAN DIEGO INTL","ATCT","","CPDLC (LOGON KUSA)","24","SAN","SAN DIEGO INTL","AIRPORT","32.73356277","-117.18966333","SAN DIEGO","CA","US","LINDBERGH","SOCAL","129.775","","RAMP CTL","","2","Added",""
"2026/05/14","SAV","SAVANNAH/HILTON HEAD INTL","ATCT-TRACON","","","0600-0000","SAV","SAVANNAH/HILTON HEAD INTL","AIRPORT","32.12758333","-81.20213888","SAVANNAH","GA","US","SAVANNAH","SAVANNAH","253.2","","ADC OPS","","2","Added",""
"2026/05/14","SCT","SOUTHERN CALIFORNIA TRACON","TRACON","","","","REI","REDLANDS MUNI","AIRPORT","34.08525","-117.14638888","REDLANDS","CA","US","","SOCAL","127.0","","APCH/P DEP/P","","2","Added",""
"2026/05/14","SCT","SOUTHERN CALIFORNIA TRACON","TRACON","","","","REI","REDLANDS MUNI","AIRPORT","34.08525","-117.14638888","REDLANDS","CA","US","","SOCAL","318.2","","APCH/P DEP/P","","2","Added",""
"2026/05/14","SCT","SOUTHERN CALIFORNIA TRACON","TRACON","","","","REI","REDLANDS MUNI","AIRPORT","34.08525","-117.14638888","REDLANDS","CA","US","","SOCAL","318.2","NORTH-NE","CLASS C","","2","Added",""
"2026/05/14","SCT","SOUTHERN CALIFORNIA TRACON","TRACON","","","","SBD","SAN BERNARDINO INTL","AIRPORT","34.09536111","-117.23488888","SAN BERNARDINO","CA","US","SAN BERNARDINO","SOCAL","127.0","","APCH/P DEP/P","","2","Added",""
"2026/05/14","SCT","SOUTHERN CALIFORNIA TRACON","TRACON","","","","SBD","SAN BERNARDINO INTL","AIRPORT","34.09536111","-117.23488888","SAN BERNARDINO","CA","US","SAN BERNARDINO","SOCAL","318.2","","APCH/P DEP/P","","2","Added",""
"2026/05/14","SIK","","ASOS_AWOS","","","","SIK","","AWOS-3PT","36.90273055","-89.55776944","SIKESTON","MO","US","","","119.175","","SIK AWOS-3PT","","2","Added",""
"2026/05/14","TQA","TUSCOLA","NAVAID","","","","TQA","TUSCOLA","VOR/DME","32.23574305","-99.81678277","ABILENE","TX","US","","","114.85/95Y","","TQA VOR/DME","","2","Added",""
"2026/05/14","VAD","MOODY AFB","ATCT-A/C","","","1300-0600Z++ MON-THU,  1300-0000Z++ FRI, CLSD SAT, SUN AND HOL, AND ACC FAMILY DAYS.","VAD","MOODY AFB","AIRPORT","30.96870277","-83.19296666","VALDOSTA","GA","US","MOODY","VALDOSTA","142.6","","ATIS","","2","Added",""
"2026/05/14","VG40","WOODY FLD","NON-ATCT","","","","VG40","WOODY FLD","AIRPORT","36.88691388","-79.86395694","ROCKY MOUNT","VA","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WI14","BALDWIN","NON-ATCT","","","","WI14","BALDWIN","AIRPORT","44.96663222","-92.38769111","BALDWIN","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WI29","RUSH RIVER","NON-ATCT","","","","WI29","RUSH RIVER","AIRPORT","44.90888888","-92.40166666","BALDWIN","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WI71","MEISTER'S","NON-ATCT","","","","WI71","MEISTER'S","HELIPORT","45.199132","-92.573872","NEW RICHMOND","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WN86","ST CROIX VALLEY","NON-ATCT","","","","WN86","ST CROIX VALLEY","AIRPORT","45.26385361","-92.62159194","OSCEOLA","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WS30","HEXUM FLIGHT PARK","NON-ATCT","","","","WS30","HEXUM FLIGHT PARK","ULTRALIGHT","45.18913166","-92.54825416","STAR PRAIRIE","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","WS41","RUSMAR FARMS","NON-ATCT","","","","WS41","RUSMAR FARMS","AIRPORT","45.01218888","-92.55130805","ROBERTS","WI","US","","","122.9","","CTAF","","2","Added",""
"2026/05/14","YNG","YOUNGSTOWN/WARREN RGNL","ATCT-TRACON","","","24","YNG","YOUNGSTOWN/WARREN RGNL","AIRPORT","41.26158972","-80.68036638","YOUNGSTOWN/WARREN","OH","US","YOUNGSTOWN","YOUNGSTOWN","118.9","","APCH/S DEP/S","","2","Added",""
"2026/05/14","YNG","YOUNGSTOWN/WARREN RGNL","ATCT-TRACON","","","24","YNG","YOUNGSTOWN/WARREN RGNL","AIRPORT","41.26158972","-80.68036638","YOUNGSTOWN/WARREN","OH","US","YOUNGSTOWN","YOUNGSTOWN","127.15","","SFA","","2","Added",""
"2026/05/14","YNG","YOUNGSTOWN/WARREN RGNL","ATCT-TRACON","","","24","YNG","YOUNGSTOWN/WARREN RGNL","AIRPORT","41.26158972","-80.68036638","YOUNGSTOWN/WARREN","OH","US","YOUNGSTOWN","YOUNGSTOWN","377.175","","APCH/S DEP/S","","2","Added",""
