"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_END_ID","TRUE_ALIGNMENT","ILS_TYPE","RIGHT_HAND_TRAFFIC_PAT_FLAG","RWY_MARKING_TYPE_CODE","RWY_MARKING_COND","RWY_END_LAT_DEG","RWY_END_LAT_MIN","RWY_END_LAT_SEC","RWY_END_LAT_HEMIS","LAT_DECIMAL","RWY_END_LONG_DEG","RWY_END_LONG_MIN","RWY_END_LONG_SEC","RWY_END_LONG_HEMIS","LONG_DECIMAL","RWY_END_ELEV","THR_CROSSING_HGT","VISUAL_GLIDE_PATH_ANGLE","DISPLACED_THR_LAT_DEG","DISPLACED_THR_LAT_MIN","DISPLACED_THR_LAT_SEC","DISPLACED_THR_LAT_HEMIS","LAT_DISPLACED_THR_DECIMAL","DISPLACED_THR_LONG_DEG","DISPLACED_THR_LONG_MIN","DISPLACED_THR_LONG_SEC","DISPLACED_THR_LONG_HEMIS","LONG_DISPLACED_THR_DECIMAL","DISPLACED_THR_ELEV","DISPLACED_THR_LEN","TDZ_ELEV","VGSI_CODE","RWY_VISUAL_RANGE_EQUIP_CODE","RWY_VSBY_VALUE_EQUIP_FLAG","APCH_LGT_SYSTEM_CODE","RWY_END_LGTS_FLAG","CNTRLN_LGTS_AVBL_FLAG","TDZ_LGT_AVBL_FLAG","OBSTN_TYPE","OBSTN_MRKD_CODE","FAR_PART_77_CODE","OBSTN_CLNC_SLOPE","OBSTN_HGT","DIST_FROM_THR","CNTRLN_OFFSET","CNTRLN_DIR_CODE","RWY_GRAD","RWY_GRAD_DIRECTION","RWY_END_PSN_SOURCE","RWY_END_PSN_DATE","RWY_END_ELEV_SOURCE","RWY_END_ELEV_DATE","DSPL_THR_PSN_SOURCE","RWY_END_DSPL_THR_PSN_DATE","DSPL_THR_ELEV_SOURCE","RWY_END_DSPL_THR_ELEV_DATE","TDZ_ELEV_SOURCE","RWY_END_TDZ_ELEV_DATE","TKOF_RUN_AVBL","TKOF_DIST_AVBL","ACLT_STOP_DIST_AVBL","LNDG_DIST_AVBL","LAHSO_ALD","RWY_END_INTERSECT_LAHSO","LAHSO_DESC","LAHSO_LAT","LAT_LAHSO_DECIMAL","LAHSO_LONG","LONG_LAHSO_DECIMAL","LAHSO_PSN_SOURCE","RWY_END_LAHSO_PSN_DATE","File","Action","Mods"
"2026/05/14","05895.2","A","IA","CCY","CHARLES CITY","US","12/30","12","125","","N","NPI","FAIR","43","4","37.4229","N","43.07706191","92","37","3.2381","W","-92.61756613","1116.6","40","3","","","","","","","","","","","","","1120.8","P2L","","","","Y","","","","","C","34","","","","","","","3RD PARTY SURVEY","2024/10/31","3RD PARTY SURVEY","2024/10/31","","","","","3RD PARTY SURVEY","2024/10/31","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV THR_CROSSING_HGT TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","05895.2","A","IA","CCY","CHARLES CITY","US","12/30","30","305","","N","NPI","FAIR","43","4","14.5582","N","43.07071061","92","36","19.2817","W","-92.60535602","1116.6","27","3","","","","","","","","","","","","","1120.9","P2L","","","","Y","","","TREE","","C","16","57","1158","385","L","","","3RD PARTY SURVEY","2008/12/17","3RD PARTY SURVEY","2008/12/17","","","","","3RD PARTY SURVEY","2008/12/17","","","","","","","","","","","","","","1","Modified","RWY_END_ELEV THR_CROSSING_HGT TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","05895.2","A","IA","CCY","CHARLES CITY","US","12/30","30","305","","N","NPI","FAIR","43","4","14.5582","N","43.07071061","92","36","19.2817","W","-92.60535602","1116.5","40","3","","","","","","","","","","","","","1120.8","P2L","","","","Y","","","TREE","","C","16","57","1158","385","L","","","3RD PARTY SURVEY","2024/10/31","3RD PARTY SURVEY","2024/10/31","","","","","3RD PARTY SURVEY","2024/10/31","","","","","","","","","","","","","","2","Modified","RWY_END_ELEV THR_CROSSING_HGT TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","06219.","A","IA","1Y5","NEW HAMPTON","US","17/35","17","","","N","BSC","GOOD","43","5","31.48","N","43.09207777","92","20","41.15","W","-92.34476388","1173","","","","","","","","","","","","","","","","","","","","","","","TREE","","A(V)","11","44","716","165","R","","","FAA-EST IMAGERY","2007/04/25","","","","","","","","","","","","","","","","","","","","","","1","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","06219.","A","IA","1Y5","NEW HAMPTON","US","17/35","17","","","N","BSC","GOOD","43","5","31.48","N","43.09207777","92","20","41.15","W","-92.34476388","1173","","","","","","","","","","","","","","","","","","","","","","","","","A(V)","20","","","","","","","FAA-EST IMAGERY","2007/04/25","","","","","","","","","","","","","","","","","","","","","","2","Modified","OBSTN_TYPE OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","07233.","A","KY","LEX","LEXINGTON","US","04/22","04","42","ILS","N","PIR","GOOD","38","1","39.6842","N","38.02769005","84","36","54.3873","W","-84.61510758","940","60","3","","","","","","","","","","","","","968.9","P4L","T","N","MALSR","","Y","Y","TREE","","PIR","50","36","2000","210","R","","","3RD PARTY SURVEY","2022/04/20","3RD PARTY SURVEY","2022/04/20","","","","","3RD PARTY SURVEY","2022/04/20","7004","7004","7004","7004","","","","","","","","","","1","Modified","APCH_LGT_SYSTEM_CODE"
"2026/05/14","07233.","A","KY","LEX","LEXINGTON","US","04/22","04","42","ILS","N","PIR","GOOD","38","1","39.6842","N","38.02769005","84","36","54.3873","W","-84.61510758","940","60","3","","","","","","","","","","","","","968.9","P4L","T","N","","","Y","Y","TREE","","PIR","50","36","2000","210","R","","","3RD PARTY SURVEY","2022/04/20","3RD PARTY SURVEY","2022/04/20","","","","","3RD PARTY SURVEY","2022/04/20","7004","7004","7004","7004","","","","","","","","","","2","Modified","APCH_LGT_SYSTEM_CODE"
"2026/04/16","07357.01","H","KY","6KY9","RUSSELL","US","H1","H1","","","","","","38","30","44.5","N","38.51236111","82","41","13.95","W","-82.68720833","665","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FAA-EST IMAGERY","2015/10/18","OWNER","2010/04/08","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","07424.8","H","LA","04LS","BATON ROUGE","US","H1","H1","","","","","","30","26","45.72","N","30.44603333","91","6","18.54","W","-91.10515","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ADO","2025/08/29","ADO","2025/08/29","","","","","","","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/05/14","07424.8","H","LA","04LS","BATON ROUGE","US","H1","H1","","","","","","30","26","49.164","N","30.44699","91","6","32.0976","W","-91.108916","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OWNER","2026/03/19","OWNER","2026/03/19","","","","","","","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_SOURCE RWY_END_PSN_DATE RWY_END_ELEV_SOURCE RWY_END_ELEV_DATE"
"2026/04/16","07436.","A","LA","BXA","BOGALUSA","US","18/36","18","183","LOCALIZER","","NPI","FAIR","30","49","14.03","N","30.82056388","89","51","52.4625","W","-89.86457291","118.7","50","3","","","","","","","","","","","","","118.7","P2L","","","","Y","","","TREES","","C","35","50","1976","","B","","","FAA","2012/04/04","3RD PARTY SURVEY","2007/12/12","","","","","3RD PARTY SURVEY","2007/12/12","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","07436.","A","LA","BXA","BOGALUSA","US","18/36","18","183","LOCALIZER","","NPI","POOR","30","49","14.03","N","30.82056388","89","51","52.4625","W","-89.86457291","118.7","50","3","","","","","","","","","","","","","118.7","P2L","","","","Y","","","TREES","","C","9","87","1005","350","R","","","FAA","2012/04/04","3RD PARTY SURVEY","2007/12/12","","","","","3RD PARTY SURVEY","2007/12/12","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","07436.","A","LA","BXA","BOGALUSA","US","18/36","36","3","","N","NPI","FAIR","30","48","24.5821","N","30.80682836","89","51","55.2109","W","-89.86533636","110.5","52","3","","","","","","","","","","","","","117.3","P2L","","","","Y","","","TREES","","C","20","87","1989","480","R","","","FAA","2012/04/04","3RD PARTY SURVEY","2007/12/12","","","","","3RD PARTY SURVEY","2007/12/12","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","07436.","A","LA","BXA","BOGALUSA","US","18/36","36","3","","N","NPI","POOR","30","48","24.5821","N","30.80682836","89","51","55.2109","W","-89.86533636","110.5","52","3","","","","","","","","","","","","","117.3","P2L","","","","Y","","","TREES","","C","22","79","2011","283","R","","","FAA","2012/04/04","3RD PARTY SURVEY","2007/12/12","","","","","3RD PARTY SURVEY","2007/12/12","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","07739.","A","LA","DTN","SHREVEPORT","US","05/23","05","55","","N","NPI","FAIR","32","32","15.8617","N","32.53773936","93","44","51.955","W","-93.74776527","173.1","42","3","","","","","","","","","","","","","178.4","P2L","","","","Y","","","FENCE","","A(V)","0","6","200","0","B","","","3RD PARTY SURVEY","2021/04/10","3RD PARTY SURVEY","2021/04/10","","","","","3RD PARTY SURVEY","2021/04/10","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","07739.","A","LA","DTN","SHREVEPORT","US","05/23","05","55","","N","NPI","FAIR","32","32","15.8614","N","32.53773927","93","44","51.9548","W","-93.74776522","173.2","42","3","","","","","","","","","","","","","178.4","P2L","","","","Y","","","FENCE","","A(V)","0","6","200","0","B","","","3RD PARTY SURVEY","2025/04/18","3RD PARTY SURVEY","2025/04/18","","","","","3RD PARTY SURVEY","2025/04/18","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","07739.","A","LA","DTN","SHREVEPORT","US","05/23","23","235","","","NPI","FAIR","32","32","39.4916","N","32.54430322","93","44","11.6271","W","-93.73656308","175","39","3","","","","","","","","","","","","","178.4","P2L","","","","Y","","","TREES","","A(V)","40","40","1800","0","B","","","3RD PARTY SURVEY","2021/04/10","3RD PARTY SURVEY","2021/04/10","","","","","3RD PARTY SURVEY","2021/04/10","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","07739.","A","LA","DTN","SHREVEPORT","US","05/23","23","235","","","NPI","FAIR","32","32","39.4912","N","32.54430311","93","44","11.627","W","-93.73656305","175","39","3","","","","","","","","","","","","","178.4","P2L","","","","Y","","","TREES","","A(V)","40","40","1800","0","B","","","3RD PARTY SURVEY","2025/04/18","3RD PARTY SURVEY","2025/04/18","","","","","3RD PARTY SURVEY","2025/04/18","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","07739.","A","LA","DTN","SHREVEPORT","US","14/32","14","140","LOC/DME","","NPI","GOOD","32","32","45.4579","N","32.54596052","93","45","1.5465","W","-93.75042958","177.9","40","3","","","","","","","","","","","","","178.8","P4L","","","","Y","","","TREES","","C","25","63","1844","32","R","","","3RD PARTY SURVEY","2021/04/10","3RD PARTY SURVEY","2021/04/10","","","","","3RD PARTY SURVEY","2021/04/10","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","07739.","A","LA","DTN","SHREVEPORT","US","14/32","14","140","LOC/DME","","NPI","GOOD","32","32","45.4622","N","32.54596172","93","45","1.5517","W","-93.75043102","178","40","3","","","","","","","","","","","","","179","P4L","","","","Y","","","TREES","","C","25","63","1844","32","R","","","3RD PARTY SURVEY","2025/04/18","3RD PARTY SURVEY","2025/04/18","","","","","3RD PARTY SURVEY","2025/04/18","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","07739.","A","LA","DTN","SHREVEPORT","US","14/32","32","320","","","NPI","GOOD","32","32","7.2525","N","32.53534791","93","44","24.1372","W","-93.74003811","179.1","48","3","","","","","","","","","","","","","179.3","P4R","","","","Y","","","TREES","","B(V)","25","79","2226","0","B","","","3RD PARTY SURVEY","2021/04/10","3RD PARTY SURVEY","2021/04/10","","","","","3RD PARTY SURVEY","2021/04/10","","","","","","","","","","","","","","1","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/05/14","07739.","A","LA","DTN","SHREVEPORT","US","14/32","32","320","","","NPI","GOOD","32","32","7.2526","N","32.53534794","93","44","24.1378","W","-93.74003827","179","48","3","","","","","","","","","","","","","179.5","P4R","","","","Y","","","TREES","","B(V)","25","79","2226","0","B","","","3RD PARTY SURVEY","2025/04/18","3RD PARTY SURVEY","2025/04/18","","","","","3RD PARTY SURVEY","2025/04/18","","","","","","","","","","","","","","2","Modified","RWY_END_LAT_SEC LAT_DECIMAL RWY_END_LONG_SEC LONG_DECIMAL RWY_END_ELEV TDZ_ELEV RWY_END_PSN_DATE RWY_END_ELEV_DATE RWY_END_TDZ_ELEV_DATE"
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","N/S","N","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","N/S","S","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BLDGS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","NW/SE","NW","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08011.","C","ME","ME30","GREENVILLE","US","NW/SE","SE","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BLDGS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","04W/22W","04W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TREES","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","04W/22W","22W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","17W/35W","17W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08095.1","C","ME","ME12","LIVERMORE","US","17W/35W","35W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PLINES","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","Deleted",""
"2026/04/16","08484.","A","MD","ADW","CAMP SPRINGS","US","01L/19R","01L","360","ILS","N","PIR","GOOD","38","47","41.95","N","38.79498611","76","52","14.11","W","-76.87058611","252.8","72","3","38","47","51.75","N","38.79770833","76","52","14.14","W","-76.87059444","254.8","991","260.9","P4R","TMR","","ALSF2","N","Y","Y","","","","","","","","","","","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","","","","","","","","","","","","","","1","Modified","VGSI_CODE"
"2026/05/14","08484.","A","MD","ADW","CAMP SPRINGS","US","01L/19R","01L","360","ILS","N","PIR","GOOD","38","47","41.95","N","38.79498611","76","52","14.11","W","-76.87058611","252.8","72","3","38","47","51.75","N","38.79770833","76","52","14.14","W","-76.87059444","254.8","991","260.9","P4L","TMR","","ALSF2","N","Y","Y","","","","","","","","","","","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","MILITARY","2012/02/28","","","","","","","","","","","","","","2","Modified","VGSI_CODE"
"2026/04/16","08491.","A","MD","0W3","CHURCHVILLE","US","01/19","01","358","","N","NPI","GOOD","39","33","51.3269","N","39.56425747","76","12","13.8539","W","-76.2038483","411.4","26","3.5","39","33","53.8057","N","39.56494602","76","12","13.9944","W","-76.20388733","409","251","411.6","P2L","","","","Y","","","PLINE","M","A(NP)","9","20","387","20","L","","","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","","","","","","","","","","","","","","1","Modified","DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","08491.","A","MD","0W3","CHURCHVILLE","US","01/19","01","358","","N","NPI","GOOD","39","33","51.3269","N","39.56425747","76","12","13.8539","W","-76.2038483","411.4","26","3.5","39","33","53.8057","N","39.56494602","76","12","13.9944","W","-76.20388733","409","251","411.6","P2L","","","","Y","","","PLINE","M","A(NP)","9","20","389","13","L","","","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","3RD PARTY SURVEY","2021/11/17","","","","","","","","","","","","","","2","Modified","DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","08536.02","A","MD","58M","ELKTON","US","13/31","13","116","","N","BSC","FAIR","39","34","33.4139","N","39.5759483","75","52","28.4391","W","-75.87456641","106.4","6","5","39","34","32.1896","N","39.57560822","75","52","25.1146","W","-75.87364294","101.4","288","101.4","P2R","","","","Y","","","TREES","","A(V)","12","49","803","28","L","","","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","","","","","","","","","","","","","","1","Modified","OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/05/14","08536.02","A","MD","58M","ELKTON","US","13/31","13","116","","N","BSC","FAIR","39","34","33.4139","N","39.5759483","75","52","28.4391","W","-75.87456641","106.4","6","5","39","34","32.1896","N","39.57560822","75","52","25.1146","W","-75.87364294","101.4","288","101.4","P2R","","","","Y","","","TREES","","A(V)","12","50","804","42","L","","","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","","","","","","","","","","","","","","2","Modified","OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET"
"2026/04/16","08536.02","A","MD","58M","ELKTON","US","13/31","31","296","","N","NPI","FAIR","39","34","20.6828","N","39.57241188","75","51","54.0131","W","-75.86500363","62.2","6","4","39","34","23.2522","N","39.57312561","75","52","0.9356","W","-75.86692655","63.3","601","106.4","P2L","","","","Y","","","TREES","","A(V)","2","102","476","110","R","","","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","","","","","","","","","","","","","","1","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","08536.02","A","MD","58M","ELKTON","US","13/31","31","296","","N","NPI","FAIR","39","34","20.6828","N","39.57241188","75","51","54.0131","W","-75.86500363","62.2","6","4","39","34","23.2522","N","39.57312561","75","52","0.9356","W","-75.86692655","63.3","601","106.4","P2L","","","","Y","","","TREES","","A(V)","3","92","506","89","L","","","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","3RD PARTY SURVEY","2011/06/29","","","","","","","","","","","","","","2","Modified","OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/04/16","08542.","A","MD","W42","FALLSTON","US","04/22","04","28","","N","BSC","FAIR","39","29","55.18","N","39.49866111","76","24","47.44","W","-76.41317777","460","","","39","29","57.9236","N","39.49942322","76","24","45.5409","W","-76.41265025","","315","","","","","","","","","TREES","","A(V)","12","81","1200","169","R","","","FAA-EST","2007/04/25","ADO","2014/12/23","FAA","2014/10/23","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND"
"2026/05/14","08542.","A","MD","W42","FALLSTON","US","04/22","04","28","","N","BSC","GOOD","39","29","55.18","N","39.49866111","76","24","47.44","W","-76.41317777","460","","","39","29","57.9236","N","39.49942322","76","24","45.5409","W","-76.41265025","","315","","","","","","","","","TREES","","A(V)","12","81","1200","169","R","","","FAA-EST","2007/04/25","ADO","2014/12/23","FAA","2014/10/23","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND"
"2026/04/16","08542.","A","MD","W42","FALLSTON","US","04/22","22","208","","N","BSC","FAIR","39","30","14.35","N","39.50398611","76","24","34.17","W","-76.40949166","460","","","39","30","12.3468","N","39.50342966","76","24","35.5568","W","-76.40987688","","230","","","","","","","","","TREES","","A(V)","14","79","1369","216","L","","","FAA-EST","2007/04/25","ADO","2014/12/23","FAA","2015/01/07","","","","","","","","","","","","","","","","","","1","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
"2026/05/14","08542.","A","MD","W42","FALLSTON","US","04/22","22","208","","N","BSC","GOOD","39","30","14.35","N","39.50398611","76","24","34.17","W","-76.40949166","460","","","39","30","12.3468","N","39.50342966","76","24","35.5568","W","-76.40987688","","230","","","","","","","","","TREES","","A(V)","17","67","1390","97","R","","","FAA-EST","2007/04/25","ADO","2014/12/23","FAA","2015/01/07","","","","","","","","","","","","","","","","","","2","Modified","RWY_MARKING_COND OBSTN_CLNC_SLOPE OBSTN_HGT DIST_FROM_THR CNTRLN_OFFSET CNTRLN_DIR_CODE"
