"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","REGION_CODE","ADO_CODE","STATE_NAME","COUNTY_NAME","COUNTY_ASSOC_STATE","ARPT_NAME","OWNERSHIP_TYPE_CODE","FACILITY_USE_CODE","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","SURVEY_METHOD_CODE","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","TPA","CHART_NAME","DIST_CITY_TO_AIRPORT","DIRECTION_CODE","ACREAGE","RESP_ARTCC_ID","COMPUTER_ID","ARTCC_NAME","FSS_ON_ARPT_FLAG","FSS_ID","FSS_NAME","PHONE_NO","TOLL_FREE_NO","ALT_FSS_ID","ALT_FSS_NAME","ALT_TOLL_FREE_NO","NOTAM_ID","NOTAM_FLAG","ACTIVATION_DATE","ARPT_STATUS","FAR_139_TYPE_CODE","FAR_139_CARRIER_SER_CODE","ARFF_CERT_TYPE_DATE","NASP_CODE","ASP_ANLYS_DTRM_CODE","CUST_FLAG","LNDG_RIGHTS_FLAG","JOINT_USE_FLAG","MIL_LNDG_FLAG","INSPECT_METHOD_CODE","INSPECTOR_CODE","LAST_INSPECTION","LAST_INFO_RESPONSE","FUEL_TYPES","AIRFRAME_REPAIR_SER_CODE","PWR_PLANT_REPAIR_SER","BOTTLED_OXY_TYPE","BULK_OXY_TYPE","LGT_SKED","BCN_LGT_SKED","TWR_TYPE_CODE","SEG_CIRCLE_MKR_FLAG","BCN_LENS_COLOR","LNDG_FEE_FLAG","MEDICAL_USE_FLAG","ARPT_PSN_SOURCE","POSITION_SRC_DATE","ARPT_ELEV_SOURCE","ELEVATION_SRC_DATE","CONTR_FUEL_AVBL","TRNS_STRG_BUOY_FLAG","TRNS_STRG_HGR_FLAG","TRNS_STRG_TIE_FLAG","OTHER_SERVICES","WIND_INDCR_FLAG","ICAO_ID","MIN_OP_NETWORK","USER_FEE_FLAG","CTA","File","Action","Mods"
"2026/05/14","17834.01","H","OH","12OA","DEFIANCE","US","AGL","DET","OHIO","DEFIANCE","OH","DEFIANCE RGNL MEDICAL CENTER","PR","PR","41","17","53.53","N","41.29820277","84","22","38.45","W","-84.37734722","E","709","E","6","W","2015","","DETROIT","1","NW","1","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","FDC","","2009/10","O","","","","","CONDL","","","","","2","N","","2026/04/08","","","","","","","","NON-ATCT","","","","Y","FAA-EST IMAGERY","2017/09/09","OWNER","2009/09/14","","","","","","Y-L","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","17914.02","H","OH","89OH","FINDLAY","US","AGL","DET","OHIO","HANCOCK","OH","BLANCHARD VALEY RGNL HEALTH CENTER","PR","PR","41","1","4","N","41.01777777","83","39","5","W","-83.65138888","E","860","E","6","W","2000","","DETROIT","0","S","","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","FDC","","2004/02","O","","","","","CONDL","","","","","","N","","2021/08/26","","","","","","","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2015/09/15","FAA-EST IMAGERY","2012/06/28","","","","","","","","N","","","1","Modified","DIST_CITY_TO_AIRPORT NOTAM_ID"
"2026/05/14","17914.02","H","OH","89OH","FINDLAY","US","AGL","DET","OHIO","HANCOCK","OH","BLANCHARD VALEY RGNL HEALTH CENTER","PR","PR","41","1","4","N","41.01777777","83","39","5","W","-83.65138888","E","860","E","6","W","2000","","DETROIT","1","S","","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","","2004/02","O","","","","","CONDL","","","","","","N","","2021/08/26","","","","","","","","NON-ATCT","N","","","Y","FAA-EST IMAGERY","2015/09/15","FAA-EST IMAGERY","2012/06/28","","","","","","","","N","","","2","Modified","DIST_CITY_TO_AIRPORT NOTAM_ID"
"2026/04/16","18024.5","A","OH","OH92","HOPEWELL","US","AGL","DET","OHIO","MUSKINGUM","OH","PORTER","PR","PR","39","57","15.241","N","39.95423361","82","10","59.516","W","-82.18319888","E","1070","E","6","W","1985","","CINCINNATI","1","W","","ZID","ZCI","INDIANAPOLIS","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1960/11","O","","","","","CONDL","","","","","2","N","","2021/10/08","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18024.5","A","OH","OH92","HOPEWELL","US","AGL","DET","OHIO","MUSKINGUM","OH","PORTER","PR","PR","39","57","15.241","N","39.95423361","82","10","59.516","W","-82.18319888","E","1070","E","6","W","1985","","CINCINNATI","1","W","","ZID","ZCI","INDIANAPOLIS","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1960/11","O","","","","","CONDL","","","","","2","N","","2026/03/23","","","","","","","","NON-ATCT","N","","N","","","","","","","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18078.","A","OH","OH28","LEESBURG","US","AGL","DET","OHIO","HIGHLAND","OH","DONNER FLD","PR","PR","39","22","0","N","39.36666666","83","36","0","W","-83.6","E","990","E","5","W","2000","","CINCINNATI","3","NW","","ZID","ZCI","INDIANAPOLIS","","DAY","DAYTON","","1-800-WX-BRIEF","","","","","","2002/10","O","","","","","CONDL","","","","","2","N","","2020/11/27","","","","","","","","NON-ATCT","N","","","","OWNER","2002/07/19","OWNER","2002/07/19","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18078.","A","OH","OH28","LEESBURG","US","AGL","DET","OHIO","HIGHLAND","OH","DONNER FLD","PR","PR","39","22","0","N","39.36666666","83","36","0","W","-83.6","E","990","E","5","W","2000","","CINCINNATI","3","NW","","ZID","ZCI","INDIANAPOLIS","","DAY","DAYTON","","1-800-WX-BRIEF","","","","","","2002/10","O","","","","","CONDL","","","","","2","N","","2026/03/19","","","","","","","","NON-ATCT","N","","","","OWNER","2002/07/19","OWNER","2002/07/19","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18196.02","H","OH","59OI","MIDDLEFIELD","US","AGL","DET","OHIO","GEAUGA","OH","AIRWOLF","PR","PR","41","27","0.66","N","41.45018333","81","3","2.88","W","-81.0508","E","1155","E","6","W","1980","","DETROIT","1","SE","20","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1986/10","O","","","","","CONDL","","","","","2","N","","2021/08/31","A","","","","","","","NON-ATCT","N","","","","FAA","2025/05/30","","","","","Y","Y","INSTR,SURV","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18196.02","H","OH","59OI","MIDDLEFIELD","US","AGL","DET","OHIO","GEAUGA","OH","AIRWOLF","PR","PR","41","27","0.66","N","41.45018333","81","3","2.88","W","-81.0508","E","1155","E","6","W","1980","","DETROIT","1","SE","20","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1986/10","O","","","","","CONDL","","","","","2","N","","2026/03/31","A","","","","","","","NON-ATCT","N","","","","FAA","2025/05/30","","","","","Y","Y","INSTR,SURV","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18322.01","C","OH","OI76","NORTH LIMA","US","AGL","DET","OHIO","MAHONING","OH","BIEBER'S","PR","PR","40","59","4","N","40.98444444","80","41","28","W","-80.69111111","E","1020","E","8","W","1995","","DETROIT","3","NW","100","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1998/03","O","","","","","CONDL","","","","","2","N","","2021/09/28","100LL","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18322.01","C","OH","OI76","NORTH LIMA","US","AGL","DET","OHIO","MAHONING","OH","BIEBER'S","PR","PR","40","59","4","N","40.98444444","80","41","28","W","-80.69111111","E","1020","E","8","W","1995","","DETROIT","3","NW","100","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1998/03","O","","","","","CONDL","","","","","2","N","","2026/04/08","100LL","","","","","","","NON-ATCT","N","","","","","","","","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18389.","A","OH","OH29","PETERSBURG","US","AGL","DET","OHIO","MAHONING","OH","PETERSBURG","PR","PR","40","54","2.219","N","40.90061638","80","33","19.252","W","-80.55534777","E","1174","S","7","W","1985","","DETROIT","2","SW","28","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1959/07","O","","","","","NOT ANALYZED","N","N","N","N","2","N","1983/10/11","2022/02/07","","NONE","NONE","NONE","NONE","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","Y","INSTR","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18389.","A","OH","OH29","PETERSBURG","US","AGL","DET","OHIO","MAHONING","OH","PETERSBURG","PR","PR","40","54","2.219","N","40.90061638","80","33","19.252","W","-80.55534777","E","1174","S","7","W","1985","","DETROIT","2","SW","28","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","1959/07","O","","","","","NOT ANALYZED","N","N","N","N","2","N","1983/10/11","2026/04/02","","NONE","NONE","NONE","NONE","SEE RMK","","NON-ATCT","N","","N","","","","","","","","","Y","INSTR","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18618.1","A","OH","8OA6","VICKERY","US","AGL","DET","OHIO","SANDUSKY","OH","ZIMMERMAN LANDING","PR","PR","41","23","8.825","N","41.38578472","82","53","49.675","W","-82.89713194","E","607","E","6","W","1985","","DETROIT","2","E","","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","","O","","","","","NO OBJECTION","","","","","2","N","","2021/11/18","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","FAA OE/AAA","2021/12/15","FAA OE/AAA","2021/12/15","","","Y","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18618.1","A","OH","8OA6","VICKERY","US","AGL","DET","OHIO","SANDUSKY","OH","ZIMMERMAN LANDING","PR","PR","41","23","8.825","N","41.38578472","82","53","49.675","W","-82.89713194","E","607","E","6","W","1985","","DETROIT","2","E","","ZOB","ZCC","CLEVELAND","N","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","N","","O","","","","","NO OBJECTION","","","","","2","N","","2026/03/31","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","FAA OE/AAA","2021/12/15","FAA OE/AAA","2021/12/15","","","Y","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18621.8","A","OH","26OH","WAKEMAN","US","AGL","DET","OHIO","HURON","OH","ROSS","PR","PR","41","12","35.3","N","41.20980555","82","21","22.02","W","-82.35611666","E","890","E","","","","","DETROIT","4","SE","","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","","2016/11","O","","","","","NO OBJECTION","","","","","","N","","2022/01/25","","","","","","","","NON-ATCT","","","","","OWNER","","OWNER","","","","","","","","","N","","","1","Modified","DIST_CITY_TO_AIRPORT LAST_INFO_RESPONSE"
"2026/05/14","18621.8","A","OH","26OH","WAKEMAN","US","AGL","DET","OHIO","HURON","OH","ROSS","PR","PR","41","12","35.3","N","41.20980555","82","21","22.02","W","-82.35611666","E","890","E","","","","","DETROIT","3","SE","","ZOB","ZCC","CLEVELAND","","CLE","CLEVELAND","","1-800-WX-BRIEF","","","","","","2016/11","O","","","","","NO OBJECTION","","","","","","N","","2026/03/13","","","","","","","","NON-ATCT","","","","","OWNER","","OWNER","","","","","","","","","N","","","2","Modified","DIST_CITY_TO_AIRPORT LAST_INFO_RESPONSE"
"2026/04/16","18642.2","A","OH","I23","WASHINGTON COURT HOUSE","US","AGL","DET","OHIO","FAYETTE","OH","FAYETTE COUNTY","PU","PU","39","34","13.445","N","39.57040138","83","25","13.848","W","-83.42051333","E","979.7","S","6","W","2000","800","CINCINNATI","2","NE","185","ZID","ZCI","INDIANAPOLIS","N","DAY","DAYTON","","1-800-WX-BRIEF","","","","I23","Y","1967/03","O","","","","N","CONDL","N","N","N","N","S","S","2024/07/24","1980/02/01","100LL,A","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","N","WG","N","","3RD PARTY SURVEY","2019/10/30","3RD PARTY SURVEY","2019/10/30","","","Y","Y","INSTR,RNTL","Y-L","","N","","","1","Modified","DIRECTION_CODE"
"2026/05/14","18642.2","A","OH","I23","WASHINGTON COURT HOUSE","US","AGL","DET","OHIO","FAYETTE","OH","FAYETTE COUNTY","PU","PU","39","34","13.445","N","39.57040138","83","25","13.848","W","-83.42051333","E","979.7","S","6","W","2000","800","CINCINNATI","2","NNE","185","ZID","ZCI","INDIANAPOLIS","N","DAY","DAYTON","","1-800-WX-BRIEF","","","","I23","Y","1967/03","O","","","","N","CONDL","N","N","N","N","S","S","2024/07/24","1980/02/01","100LL,A","MAJOR","MAJOR","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","N","WG","N","","3RD PARTY SURVEY","2019/10/30","3RD PARTY SURVEY","2019/10/30","","","Y","Y","INSTR,RNTL","Y-L","","N","","","2","Modified","DIRECTION_CODE"
"2026/04/16","18651.01","A","OH","43OA","WAYNESVILLE","US","AGL","DET","OHIO","GREENE","OH","ANDERSON AIRFIELD","PR","PR","39","34","53.12","N","39.58142222","84","5","34.02","W","-84.09278333","E","940","E","","","","","CINCINNATI","3","N","16","ZID","ZCI","INDIANAPOLIS","","DAY","DAYTON","","1-800-WX-BRIEF","","","","","","2007/03","O","","","","","CONDL","","","","","2","N","","2026/01/08","","","","","","","","NON-ATCT","","","","","OWNER","2006/05/31","OWNER","2006/05/31","","","","","","Y","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18651.01","A","OH","43OA","WAYNESVILLE","US","AGL","DET","OHIO","GREENE","OH","ANDERSON AIRFIELD","PR","PR","39","34","53.12","N","39.58142222","84","5","34.02","W","-84.09278333","E","940","E","","","","","CINCINNATI","3","N","16","ZID","ZCI","INDIANAPOLIS","","DAY","DAYTON","","1-800-WX-BRIEF","","","","","","2007/03","O","","","","","CONDL","","","","","2","N","","2026/03/19","","","","","","","","NON-ATCT","","","","","OWNER","2006/05/31","OWNER","2006/05/31","","","","","","Y","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18657.01","A","OH","OI06","WEST MILTON","US","AGL","DET","OHIO","MIAMI","OH","WAGNER","PR","PR","39","59","30.28","N","39.99174444","84","17","29.96","W","-84.29165555","E","935","E","4","W","1985","","CINCINNATI","3","NE","16","ZID","ZCI","INDIANAPOLIS","N","DAY","DAYTON","","1-800-WX-BRIEF","","","","","N","1977/05","O","","","","","OBJECTIONABLE","","","","","2","N","","2022/02/03","","","","","","","","NON-ATCT","N","","N","","FAA-EST","2021/10/06","FAA OE/AAA","2021/09/30","","","","","","Y","","N","","","1","Modified","DIST_CITY_TO_AIRPORT LAST_INFO_RESPONSE"
"2026/05/14","18657.01","A","OH","OI06","WEST MILTON","US","AGL","DET","OHIO","MIAMI","OH","WAGNER","PR","PR","39","59","30.28","N","39.99174444","84","17","29.96","W","-84.29165555","E","935","E","4","W","1985","","CINCINNATI","2","NE","16","ZID","ZCI","INDIANAPOLIS","N","DAY","DAYTON","","1-800-WX-BRIEF","","","","","N","1977/05","O","","","","","OBJECTIONABLE","","","","","2","N","","2026/03/18","","","","","","","","NON-ATCT","N","","N","","FAA-EST","2021/10/06","FAA OE/AAA","2021/09/30","","","","","","Y","","N","","","2","Modified","DIST_CITY_TO_AIRPORT LAST_INFO_RESPONSE"
"2026/04/16","18875.205","A","OK","OL25","CLEO SPRINGS","US","ASW","AOK","OKLAHOMA","MAJOR","OK","EAGLE CHIEF","PR","PR","36","24","10","N","36.40277777","98","27","9","W","-98.4525","E","1199","E","","","","","WICHITA","1","W","0","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/04","O","","","","","NO OBJECTION","","","","","","N","","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","","","OWNER","2020/04/06","OWNER","2020/04/06","N","","","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18875.205","A","OK","OL25","CLEO SPRINGS","US","ASW","AOK","OKLAHOMA","MAJOR","OK","EAGLE CHIEF","PR","PR","36","24","10","N","36.40277777","98","27","9","W","-98.4525","E","1199","E","","","","","WICHITA","1","W","0","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/04","O","","","","","NO OBJECTION","","","","","","N","","2026/04/06","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","","","OWNER","2020/04/06","OWNER","2020/04/06","N","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18877.02","A","OK","OK98","BURNS FLAT","US","ASW","AOK","OKLAHOMA","WASHITA","OK","LYNN AIRFIELD","PR","PR","35","22","0.09","N","35.36669166","99","13","20.62","W","-99.22239444","E","1912","E","","","","","DALLAS-FT WORTH","3","WNW","0","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/02","O","","","","","OBJECTIONABLE","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2019/10/10","OWNER","2019/10/10","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18877.02","A","OK","OK98","BURNS FLAT","US","ASW","AOK","OKLAHOMA","WASHITA","OK","LYNN AIRFIELD","PR","PR","35","22","0.09","N","35.36669166","99","13","20.62","W","-99.22239444","E","1912","E","","","","","DALLAS-FT WORTH","3","WNW","0","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/02","O","","","","","OBJECTIONABLE","","","","","","N","","2026/04/08","","","","","","","","NON-ATCT","","","","","OWNER","2019/10/10","OWNER","2019/10/10","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18898.51","A","OK","OL31","COWETA","US","ASW","AOK","OKLAHOMA","WAGONER","OK","RED BARON RANCH","PR","PR","35","56","25.285","N","35.94035694","95","43","39.385","W","-95.72760694","E","660","E","","","","","DALLAS-FT WORTH","4","WSW","","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/08","O","","","","","NO OBJECTION","","","","","","N","","","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","","","OWNER","2020/08/25","OWNER","2020/08/25","N","","","","","N","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","18898.51","A","OK","OL31","COWETA","US","ASW","AOK","OKLAHOMA","WAGONER","OK","RED BARON RANCH","PR","PR","35","56","25.285","N","35.94035694","95","43","39.385","W","-95.72760694","E","660","E","","","","","DALLAS-FT WORTH","4","WSW","","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2020/08","O","","","","","NO OBJECTION","","","","","","N","","2026/03/19","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","","","OWNER","2020/08/25","OWNER","2020/08/25","N","","","","","N","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","18963.9","A","OK","1OK","FAIRMONT","US","ASW","AOK","OKLAHOMA","GARFIELD","OK","FAIRMONT FLD","PR","PU","36","21","54.85","N","36.36523611","97","40","4.23","W","-97.66784166","E","1170","E","","","","","WICHITA","2","NE","120","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2003/07","O","","","","","CONDL","","","","","2","S","2024/08/14","2019/12/03","","","","","","","","NON-ATCT","N","","Y","","FAA OE/AAA","2020/03/27","FAA OE/AAA","2020/03/27","N","","","","","Y","","N","","","1","Modified","NOTAM_ID NOTAM_FLAG"
"2026/05/14","18963.9","A","OK","1OK","FAIRMONT","US","ASW","AOK","OKLAHOMA","GARFIELD","OK","FAIRMONT FLD","PR","PU","36","21","54.85","N","36.36523611","97","40","4.23","W","-97.66784166","E","1170","E","","","","","WICHITA","2","NE","120","ZKC","ZCK","KANSAS CITY","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","MLC","Y","2003/07","O","","","","","CONDL","","","","","2","S","2024/08/14","2019/12/03","","","","","","","","NON-ATCT","N","","Y","","FAA OE/AAA","2020/03/27","FAA OE/AAA","2020/03/27","N","","","","","Y","","N","","","2","Modified","NOTAM_ID NOTAM_FLAG"
"2026/04/16","18978.32","A","OK","1K4","GOLDSBY","US","ASW","AOK","OKLAHOMA","MC CLAIN","OK","DAVID JAY PERRY","PU","PU","35","9","18.243","N","35.1550675","97","28","13.418","W","-97.47039388","E","1168.8","S","3","E","2025","","DALLAS-FT WORTH","1","NE","392","ZFW","ZCF","FORT WORTH","N","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","MLC","Y","1946/01","O","","","","NGRY","NOT ANALYZED","N","N","N","Y","S","S","2023/03/24","","100LL","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2014/07/18","3RD PARTY SURVEY","2014/07/18","","","N","Y","INSTR,RNTL","Y-L","","N","","","1","Modified","FUEL_TYPES"
"2026/05/14","18978.32","A","OK","1K4","GOLDSBY","US","ASW","AOK","OKLAHOMA","MC CLAIN","OK","DAVID JAY PERRY","PU","PU","35","9","18.243","N","35.1550675","97","28","13.418","W","-97.47039388","E","1168.8","S","3","E","2025","","DALLAS-FT WORTH","1","NE","392","ZFW","ZCF","FORT WORTH","N","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","MLC","Y","1946/01","O","","","","NGRY","NOT ANALYZED","N","N","N","Y","S","S","2023/03/24","","100LL,MOGAS","NONE","NONE","NONE","NONE","SEE RMK","SS-SR","NON-ATCT","Y","WG","N","","3RD PARTY SURVEY","2014/07/18","3RD PARTY SURVEY","2014/07/18","","","N","Y","INSTR,RNTL","Y-L","","N","","","2","Modified","FUEL_TYPES"
"2026/04/16","19072.01","A","OK","O44","LEXINGTON","US","ASW","AOK","OKLAHOMA","CLEVELAND","OK","MC CASLIN","PR","PU","35","5","32.254","N","35.09229277","97","20","11.104","W","-97.33641777","E","1135","E","7","E","1985","","DALLAS-FT WORTH","4","N","140","ZFW","ZCF","FORT WORTH","N","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","MLC","Y","1974/02","O","","","","","NO OBJECTION","","","","","S","S","2022/06/16","1994/06/23","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","","N","","Y","","N","","","1","Modified","LAST_INSPECTION"
"2026/05/14","19072.01","A","OK","O44","LEXINGTON","US","ASW","AOK","OKLAHOMA","CLEVELAND","OK","MC CASLIN","PR","PU","35","5","32.254","N","35.09229277","97","20","11.104","W","-97.33641777","E","1135","E","7","E","1985","","DALLAS-FT WORTH","4","N","140","ZFW","ZCF","FORT WORTH","N","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","MLC","Y","1974/02","O","","","","","NO OBJECTION","","","","","S","S","2026/03/13","1994/06/23","","NONE","NONE","NONE","NONE","","","NON-ATCT","N","","N","","","","","","","","","N","","Y","","N","","","2","Modified","LAST_INSPECTION"
"2026/04/16","19072.07","A","OK","OK64","LEXINGTON","US","ASW","AOK","OKLAHOMA","CADDO","OK","GREEN VALLEY FARMS","PR","PR","34","58","35","N","34.97638888","97","20","13","W","-97.33694444","E","1018","E","","","","","DALLAS-FT WORTH","3","S","","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2017/06","O","","","","","CONDL","","","","","","N","","2018/02/27","","","","","","","","NON-ATCT","","","","","OWNER","2017/05/31","OWNER","2017/05/31","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","19072.07","A","OK","OK64","LEXINGTON","US","ASW","AOK","OKLAHOMA","CADDO","OK","GREEN VALLEY FARMS","PR","PR","34","58","35","N","34.97638888","97","20","13","W","-97.33694444","E","1018","E","","","","","DALLAS-FT WORTH","3","S","","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2017/06","O","","","","","CONDL","","","","","","N","","2026/04/06","","","","","","","","NON-ATCT","","","","","OWNER","2017/05/31","OWNER","2017/05/31","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
"2026/04/16","19091.10","A","OK","7OK8","MARLOW","US","ASW","AOK","OKLAHOMA","STEPHENS","OK","JIM PETTIJOHN MEML","PR","PR","34","39","41.58","N","34.66155","98","6","10.06","W","-98.10279444","E","1222","E","","","","","DALLAS-FT WORTH","8","W","","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2018/05","O","","","","","NO OBJECTION","","","","","","N","","","","","","","","","","NON-ATCT","","","","","OWNER","2016/07/17","OWNER","2016/07/17","","","","","","","","N","","","1","Modified","LAST_INFO_RESPONSE"
"2026/05/14","19091.10","A","OK","7OK8","MARLOW","US","ASW","AOK","OKLAHOMA","STEPHENS","OK","JIM PETTIJOHN MEML","PR","PR","34","39","41.58","N","34.66155","98","6","10.06","W","-98.10279444","E","1222","E","","","","","DALLAS-FT WORTH","8","W","","ZFW","ZCF","FORT WORTH","","MLC","MC ALESTER","","1-800-WX-BRIEF","","","","","","2018/05","O","","","","","NO OBJECTION","","","","","","N","","2026/04/08","","","","","","","","NON-ATCT","","","","","OWNER","2016/07/17","OWNER","2016/07/17","","","","","","","","N","","","2","Modified","LAST_INFO_RESPONSE"
