"EFF_DATE","ORIGIN_ID","DSTN_ID","PFR_TYPE_CODE","ROUTE_NO","SEGMENT_SEQ","SEG_VALUE","SEG_TYPE","STATE_CODE","COUNTRY_CODE","ICAO_REGION_CODE","NAV_TYPE","NEXT_SEG","File","Action","Mods"
"2026/05/14","ORL","BWI","H","3","70","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ORL","BWI","H","4","55","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","ORL","BWI","H","4","60","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","ORL","CLT","H","1","35","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","ORL","CLT","H","1","40","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","OXR","BUR","TEC","3","5","VTU","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","OXR","BUR","TEC","3","10","GINNA","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","OXR","F70","TEC","2","5","VTU","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","OXR","F70","TEC","2","30","PDZ","NAVAID","CA","US","","VORTAC","JESEX","2","Added",""
"2026/05/14","OXR","VNY","TEC","1","5","CMA","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","OXR","WHP","TEC","2","5","CMA","NAVAID","CA","US","","VOR/DME","GINNA","2","Added",""
"2026/05/14","PBI","BWI","H","3","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","PBI","BWI","H","3","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","PBI","BWI","H","4","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","PBI","BWI","H","4","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","PBI","CLT","H","2","15","CHECR","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","PBI","CLT","H","2","20","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","PBI","DXR","H","1","45","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","PBI","DXR","H","1","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","PBI","HPN","H","2","45","KALDA","FIX","VA","US","K6","","EEGOR1","2","Added",""
"2026/05/14","PBI","HPN","H","2","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","PDK","BWI","H","1","25","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","PDK","BWI","H","1","30","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","PDX","HOU","H","2","40","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","PGV","CLT","H","1","5","SDAIL","FIX","NC","US","K7","","CHSLY7","2","Added",""
"2026/05/14","PGV","CLT","H","1","10","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","PGV","CLT","H","2","20","OKNEE","FIX","SC","US","K7","","MLLET4","2","Added",""
"2026/05/14","PGV","CLT","H","2","25","MLLET4","STAR","","","","","","2","Added",""
"2026/05/14","PHF","CLT","H","1","5","COUPN","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","PHF","CLT","H","1","10","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","PHL","BTV","H","1","35","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","PHL","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","PHL","CLT","H","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","PHL","HPN","L","1","20","T320","AIRWAY","","","","","BRIGS","2","Added",""
"2026/05/14","PHL","HPN","L","1","25","BRIGS","FIX","NJ","US","K6","","EEGOR1","2","Added",""
"2026/05/14","PHL","HPN","L","1","30","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","PHL","MSY","H","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","PHL","MSY","H","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","PIT","CLT","H","1","20","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","PIT","CLT","H","1","25","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","POC","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","POC","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","POC","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","POC","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","POC","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","POC","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","POC","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","POC","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","PSP","F70","TEC","2","10","V388","AIRWAY","","","","","DEWAY","2","Added",""
"2026/05/14","PSP","F70","TEC","2","15","DEWAY","FIX","CA","US","K2","","TIQMU","2","Added",""
"2026/05/14","PSP","HMT","TEC","3","25","NIKKL","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","PSP","LAX","TEC","7","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","PSP","LAX","TEC","7","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","PSP","SNA","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","PVD","BWI","H","1","35","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","PVD","BWI","H","1","40","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","PVD","CLT","H","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","PVD","CLT","H","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","PWM","BWI","H","1","40","LAFLN","FIX","DE","US","K6","","MIIDY4","2","Added",""
"2026/05/14","PWM","BWI","H","1","45","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","PWM","CLT","H","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","PWM","CLT","H","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","QUBIS","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","QUBIS","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","QUBIS","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","QUBIS","MSY","NAR","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","RAL","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","RAL","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","RAL","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","RAL","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","RDU","BWI","H","1","15","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","RDU","BWI","H","1","20","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","RDU","CLT","H","1","10","SDAIL","FIX","NC","US","K7","","CHSLY7","2","Added",""
"2026/05/14","RDU","CLT","H","1","15","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","RDU","MSY","H","1","30","SJI","NAVAID","AL","US","","VORTAC","MNSTR2","2","Added",""
"2026/05/14","RDU","MSY","H","1","35","MNSTR2","STAR","","","","","","2","Added",""
"2026/05/14","REI","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","REI","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","REI","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","REI","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","RIC","BWI","L","1","25","MIIDY","FIX","MD","US","K6","","MIIDY4","2","Added",""
"2026/05/14","RIC","BWI","L","1","30","MIIDY4","STAR","","","","","","2","Added",""
"2026/05/14","RIC","CLT","H","1","15","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","RIC","CLT","H","1","20","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","RIC","CVG","H","1","5","KALLI7","DP","","","","","READE","2","Added",""
"2026/05/14","RIC","CVG","H","1","10","READE","FIX","VA","US","K6","","MOL","2","Added",""
"2026/05/14","RIC","CVG","H","1","15","MOL","NAVAID","VA","US","","VOR/DME","FAIIR","2","Added",""
"2026/05/14","RIC","CVG","H","1","20","FAIIR","FIX","WV","US","K6","","GAVNN8","2","Added",""
"2026/05/14","RIC","CVG","H","1","25","GAVNN8","STAR","","","","","","2","Added",""
"2026/05/14","RIC","LUK","H","1","5","KALLI7","DP","","","","","READE","2","Added",""
"2026/05/14","RIC","LUK","H","1","10","READE","FIX","VA","US","K6","","MOL","2","Added",""
"2026/05/14","RIC","LUK","H","1","15","MOL","NAVAID","VA","US","","VOR/DME","FAIIR","2","Added",""
"2026/05/14","RIC","LUK","H","1","20","FAIIR","FIX","WV","US","K6","","GAVNN8","2","Added",""
"2026/05/14","RIC","LUK","H","1","25","GAVNN8","STAR","","","","","","2","Added",""
"2026/05/14","RIR","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","RIR","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","RIR","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","RIR","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","RIR","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","RIR","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","RIR","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","RIR","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","RIV","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","RIV","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","RIV","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","RIV","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","RIV","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","RIV","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","RIV","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","RIV","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","ROA","CLT","H","2","5","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","ROA","CLT","H","2","10","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","ROC","CLT","H","1","15","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","ROC","CLT","H","1","20","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","RSW","BWI","H","1","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","RSW","BWI","H","1","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","RSW","CLT","H","1","20","PONZE","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","RSW","CLT","H","1","25","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","SAILE","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","SAILE","MSY","NAR","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","SAT","BWI","H","1","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","SAT","BWI","H","1","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","SAT","BWI","H","2","60","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","SAT","BWI","H","2","65","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","SAT","CLT","H","1","25","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","SAT","CLT","H","1","30","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","SAT","CLT","H","2","30","BESTT","FIX","GA","US","K7","","JONZE6","2","Added",""
"2026/05/14","SAT","CLT","H","2","35","JONZE6","STAR","","","","","","2","Added",""
"2026/05/14","SAV","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","SAV","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","SAV","CLT","H","1","10","FLLGG","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","SAV","CLT","H","1","15","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","SBD","AVX","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V388","2","Added",""
"2026/05/14","SBD","AVX","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","SBD","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","SBD","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","SBD","TIJ","TEC","1","5","PDZ","NAVAID","CA","US","","VORTAC","V186","2","Added",""
"2026/05/14","SBD","TIJ","TEC","1","10","V186","AIRWAY","","","","","PGY","2","Added",""
"2026/05/14","SBD","TIJ","TEC","1","15","PGY","NAVAID","CA","US","","VORTAC","TIJ","2","Added",""
"2026/05/14","SBD","TIJ","TEC","1","20","TIJ","NAVAID","","MX","","VOR/DME","","2","Added",""
"2026/05/14","SBY","CLT","H","1","10","COUPN","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","SBY","CLT","H","1","15","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","SDF","CLT","H","1","20","SKYWA","FIX","TN","US","K7","","FILPZ5","2","Added",""
"2026/05/14","SDF","CLT","H","1","25","FILPZ5","STAR","","","","","","2","Added",""
"2026/05/14","SDF","CLT","H","2","15","TAFTT","FIX","KY","US","K5","","PARQR5","2","Added",""
"2026/05/14","SDF","CLT","H","2","20","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","SEA","HOU","H","1","50","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","SFO","SMF","TEC","1","5","FEVTA","FIX","CA","US","K2","","FEVTA1","2","Added",""
"2026/05/14","SFO","SMF","TEC","1","10","FEVTA1","STAR","","","","","","2","Added",""
"2026/05/14","SFO","SMF","TEC","2","10","BCEEE","FIX","CA","US","K2","","FEVTA","2","Added",""
"2026/05/14","SFO","SMF","TEC","2","15","FEVTA","FIX","CA","US","K2","","FEVTA1","2","Added",""
"2026/05/14","SFO","SMF","TEC","2","20","FEVTA1","STAR","","","","","","2","Added",""
"2026/05/14","SLC","HOU","H","2","15","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","SRQ","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","SRQ","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","SRQ","CLT","H","2","20","PONZE","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","SRQ","CLT","H","2","25","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","STL","BWI","H","1","30","CJAAE","FIX","WV","US","K6","","RAVNN9","2","Added",""
"2026/05/14","STL","BWI","H","1","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","SWF","BTV","L","1","20","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","SYR","CLT","H","2","35","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","SYR","CLT","H","2","40","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","SYR","CLT","NAR","1","20","LNDIZ","FIX","VA","US","K6","","PARQR5","2","Added",""
"2026/05/14","SYR","CLT","NAR","1","25","PARQR5","STAR","","","","","","2","Added",""
"2026/05/14","SYR","MSY","NAR","1","40","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","SYR","MSY","NAR","1","45","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","TAFFY","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","TAFFY","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","TAFFY","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","TAFFY","MSY","NAR","1","60","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","TEB","BTV","H","1","35","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","TEB","BTV","L","1","45","GRNMT","FIX","VT","US","K6","","","2","Added",""
"2026/05/14","TEB","CLT","H","1","20","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","TEB","CLT","H","1","25","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","BWI","H","2","35","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","TJSJ","BWI","H","2","40","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","BWI","H","4","50","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","TJSJ","BWI","H","4","55","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","BWI","H","5","60","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","TJSJ","BWI","H","5","65","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","CLT","H","2","30","PITRW","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","TJSJ","CLT","H","2","35","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","CLT","H","3","50","PITRW","FIX","SC","US","K7","","STOCR5","2","Added",""
"2026/05/14","TJSJ","CLT","H","3","55","STOCR5","STAR","","","","","","2","Added",""
"2026/05/14","TJSJ","HPN","H","2","40","OWENZ","FIX","OA","US","K","","DUNEE","2","Added",""
"2026/05/14","TJSJ","HPN","H","2","45","DUNEE","FIX","NY","US","K6","","EEGOR1","2","Added",""
"2026/05/14","TJSJ","HPN","H","2","50","EEGOR1","STAR","","","","","","2","Added",""
"2026/05/14","TOPPS","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","TOPPS","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","TOPPS","MSY","NAR","1","55","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","TOPPS","MSY","NAR","1","60","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","TPA","BWI","H","2","30","THHMP","FIX","VA","US","K6","","RAVNN9","2","Added",""
"2026/05/14","TPA","BWI","H","2","35","RAVNN9","STAR","","","","","","2","Added",""
"2026/05/14","TPA","CLT","H","2","20","PONZE","FIX","SC","US","K7","","BANKR6","2","Added",""
"2026/05/14","TPA","CLT","H","2","25","BANKR6","STAR","","","","","","2","Added",""
"2026/05/14","TRM","F70","TEC","1","10","V388","AIRWAY","","","","","DEWAY","2","Added",""
"2026/05/14","TRM","F70","TEC","1","15","DEWAY","FIX","CA","US","K2","","TIQMU","2","Added",""
"2026/05/14","TRM","HMT","TEC","1","25","NIKKL","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","TRM","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","TRM","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","TRM","SNA","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","TUL","HOU","H","1","15","ELLVR","FIX","TX","US","K4","","KIDDZ5","2","Added",""
"2026/05/14","TUSKY","CLT","NAR","1","25","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","TUSKY","CLT","NAR","1","30","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","TUSKY","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","TUSKY","MSY","NAR","1","55","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","UDD","F70","TEC","1","10","V388","AIRWAY","","","","","DEWAY","2","Added",""
"2026/05/14","UDD","F70","TEC","1","15","DEWAY","FIX","CA","US","K2","","TIQMU","2","Added",""
"2026/05/14","UDD","HMT","TEC","1","25","NIKKL","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","UDD","LAX","TEC","1","15","DOWDD","FIX","CA","US","K2","","FUELR","2","Added",""
"2026/05/14","UDD","LAX","TEC","1","20","FUELR","FIX","CA","US","K2","","","2","Added",""
"2026/05/14","UDD","SNA","TEC","1","10","V388","AIRWAY","","","","","RNDAL","2","Added",""
"2026/05/14","VITOL","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","VITOL","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","VITOL","MSY","NAR","1","45","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","VITOL","MSY","NAR","1","50","TRSSH2","STAR","","","","","","2","Added",""
"2026/05/14","WHALE","CLT","NAR","1","30","AIROW","FIX","VA","US","K6","","CHSLY7","2","Added",""
"2026/05/14","WHALE","CLT","NAR","1","35","CHSLY7","STAR","","","","","","2","Added",""
"2026/05/14","WHALE","MSY","NAR","1","50","MERDN","FIX","MS","US","K7","","TRSSH2","2","Added",""
"2026/05/14","WHALE","MSY","NAR","1","55","TRSSH2","STAR","","","","","","2","Added",""
