"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","LEGACY_ELEMENT_NUMBER","TAB_NAME","REF_COL_NAME","ELEMENT","REF_COL_SEQ_NO","REMARK","File","Action","Mods"
"2026/05/14","11009.","A","MN","SYN","STANTON","US","A110-4","AIRPORT","GENERAL_REMARK","","4","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11020.","A","MN","62MN","TAYLORS FALLS","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11020.","A","MN","62MN","TAYLORS FALLS","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11046.851","A","MN","1MN5","WACONIA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11046.851","A","MN","1MN5","WACONIA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11046.852","C","MN","6MN6","WACONIA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11046.852","C","MN","6MN6","WACONIA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11061.9","C","MN","MN37","WAYZATA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11061.9","C","MN","MN37","WAYZATA","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11062.5","A","MN","1MN8","WEBSTER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11062.5","A","MN","1MN8","WEBSTER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11062.51","H","MN","4MN8","WEBSTER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-726-9086.","1","Modified","REMARK"
"2026/05/14","11062.51","H","MN","4MN8","WEBSTER","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11068.18","A","MN","28MN","WELCH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11068.18","A","MN","28MN","WELCH","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11077.","A","MN","6MN9","WHITE BEAR TOWNSHIP","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS ARTCC AT 651-463-5588.","1","Modified","REMARK"
"2026/05/14","11077.","A","MN","6MN9","WHITE BEAR TOWNSHIP","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11077.01","C","MN","09MN","WHITE BEAR TOWNSHIP","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-726-9086.","1","Modified","REMARK"
"2026/05/14","11077.01","C","MN","09MN","WHITE BEAR TOWNSHIP","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11098.2","A","MN","10D","WINSTED","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC MINNEAPOLIS APCH AT 612-726-9086.","1","Modified","REMARK"
"2026/05/14","11098.2","A","MN","10D","WINSTED","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016.","2","Modified","REMARK"
"2026/04/16","11107.","H","MN","52MY","WYOMING","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-726-9086.","1","Modified","REMARK"
"2026/05/14","11107.","H","MN","52MY","WYOMING","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOR CD CTC MINNEAPOLIS APCH AT 612-713-4016. ","2","Modified","REMARK"
"2026/04/16","11678.","A","MO","DXE","DEXTER","US","A42-18_COND","RUNWAY_END","RWY_MARKING_COND","18","1","MARKINGS SEVERLY FADED","2","Deleted",""
"2026/04/16","11678.","A","MO","DXE","DEXTER","US","A42-36_COND","RUNWAY_END","RWY_MARKING_COND","36","1","MARKINGS SEVERLY FADED","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A80","AIRPORT","BCN_LENS_COLOR","","1","STROBE LIGHT.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A81-BCN","AIRPORT","BCN_LGT_SKED","","1","FOR ROTG BCN PHONE 816-238-5277.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A110-1","AIRPORT","GENERAL_REMARK","","1","BROKEN PAVEMENT AND LOOSE ROCK ON RWY.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC KANSAS CITY APCH AT 816-329-2710.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A17-M1","AIRPORT_ATTEND_SCHED","MONTH","1","1","RMND OF YEAR IRREGULAR ATTNDNC.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A58-16","RUNWAY_END","CLOSE_IN_OBSTN","16","1","+16' SIGN 160' FROM RWY END 95' LEFT.","2","Deleted",""
"2026/04/16","11718.","A","MO","61MU","FAUCETT","US","A58-34","RUNWAY_END","CLOSE_IN_OBSTN","34","1","+25' TREES AT RWY END TO 200' FROM RWY END 70' TO 120' LEFT.","2","Deleted",""
"2026/04/16","11748.41","A","MO","MU98","EAGLE ROCK","US","A110-3","AIRPORT","GENERAL_REMARK","","3","RUNWAY 20 HAS GRADULE UP HILL SLOPE AND IS THE PREFERED RUNWAY FOR CALM WINDS","1","Modified","REMARK"
"2026/05/14","11748.41","A","MO","MU98","EAGLE ROCK","US","A110-3","AIRPORT","GENERAL_REMARK","","3","RWY 20 HAS GRADULE UP HILL SLP AND IS THE PREFERED RWY FOR CALM WINDS","2","Modified","REMARK"
"2026/04/16","12056.1","A","MO","VIH","ROLLA/VICHY","US","A71","AIRPORT","AIRFRAME_REPAIR_SER_CODE","","1","AIRFRAME & PWR PLANT RPRS EMERG ONLY.","2","Deleted",""
"2026/04/16","12433.01","A","MT","MT48","LIVINGSTON","US","A110-3","AIRPORT","GENERAL_REMARK","","3","CLSD TO PWR ACFT EXC BY WRITTEN PPR FM AMGR. CTN; GLDR WINCH LAUNCH ACTVY UP TO 3000 FT AGL POSS. NO SVCS PRVD.","1","Modified","REMARK"
"2026/05/14","12433.01","A","MT","MT48","LIVINGSTON","US","A110-3","AIRPORT","GENERAL_REMARK","","3","CLSD TO PWR ACFT EXC BY WRITTEN PPR FM AMGR. CTN GLDR WINCH LAUNCH ACTVY UP TO 3000 FT AGL POSS. NO SVCS PRVD.","2","Modified","REMARK"
"2026/04/16","13020.1","A","NV","BTY","BEATTY","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MIRL RWY 16/34 - CTAF.","1","Modified","REMARK"
"2026/05/14","13020.1","A","NV","BTY","BEATTY","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MIRL RWY 17/35 - CTAF.","2","Modified","REMARK"
"2026/04/16","13020.1","A","NV","BTY","BEATTY","US","A57-16","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","16","1","TRRN RISES 3:1 FOR 2 MI TO BASE OF MTN.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-1","AIRPORT","GENERAL_REMARK","","1","POWER LINES NORTH; SOUTH & WEST OF ARPT.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-2","AIRPORT","GENERAL_REMARK","","2","RY 24 GROUND RISES IMMEDIATELY UP TO 15%.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-3","AIRPORT","GENERAL_REMARK","","3","WILD HORSES ON AND IN RWY ENVIRONMENT.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-4","AIRPORT","GENERAL_REMARK","","4","RCMD LAND RWY 6, TKOFF RWY 24","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-5","AIRPORT","GENERAL_REMARK","","5","PPR; CALL FOR CONDS.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A110-6","AIRPORT","GENERAL_REMARK","","6","FOR CD CTC NORCAL APCH AT 916-361-0596.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A16","AIRPORT_CONTACT","PHONE_NO","MANAGER","1","EXTENSION 20.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A13","AIRPORT_CONTACT","PHONE_NO","OWNER","1","EXTENSION 20.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A33-06/24_COND","RUNWAY_SURFACE_TYPE","COND","06/24","1","DEBRIS PILES ON RWY EDGES IN PRI SFC.  CONST EQUIP, VEHICLES, AND CONTAINERS PARKED ON RWY EDGES IN PRI SFC.","2","Deleted",""
"2026/04/16","13042.01","A","NV","25NV","CARSON CITY","US","A33-06/24_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","06/24","1","+2 FT SAGE BRUSH ON RY EDGES FULL LENGTH. ","2","Deleted",""
"2026/04/16","13044.2","A","NV","U74","CRESCENT VALLEY","US","A110-5","AIRPORT","GENERAL_REMARK","","5","RWY 14/32 - 2 FT EARTH RIDGES ALG RWY EDGES AND 3 FT BERM ALG BOTH SIDES 0F RWY.","1","Modified","REMARK"
"2026/05/14","13044.2","A","NV","U74","CRESCENT VALLEY","US","A110-5","AIRPORT","GENERAL_REMARK","","5","RWY 15/33 - 2 FT EARTH RIDGES ALG RWY EDGES AND 3 FT BERM ALG BOTH SIDES 0F RWY.","2","Modified","REMARK"
"2026/04/16","13044.2","A","NV","U74","CRESCENT VALLEY","US","A33-14/32_COND","RUNWAY_SURFACE_TYPE","COND","14/32","1","WEEDS CVR OVER 1/2 THE RWY SFC.","2","Deleted",""
"2026/04/16","13478.1","A","NJ","12N","ANDOVER","US","A110-8","AIRPORT","GENERAL_REMARK","","8","NOISE ABATEMENT PROCEDURES IN EFFECT. CTC AMGR 973-786-5100.","1","Modified","REMARK"
"2026/05/14","13478.1","A","NJ","12N","ANDOVER","US","A110-8","AIRPORT","GENERAL_REMARK","","8","NOISE ABATEMENT PROCEDURES IN EFFECT. CTC AMGR 973-786-6350.","2","Modified","REMARK"
"2026/04/16","13543.","A","NJ","1N7","BLAIRSTOWN","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT MIRL RY 07/25-CTAF.","2","Deleted",""
"2026/04/16","14542.","A","NM","ATS","ARTESIA","US","A110-4","AIRPORT","GENERAL_REMARK","","4","AFT HR FUEL & EMERG REPAIR - AMGR.","1","Modified","REMARK"
"2026/05/14","14542.","A","NM","ATS","ARTESIA","US","A110-4","AIRPORT","GENERAL_REMARK","","4","AFT HR FUEL & EMERG REPAIR - AMGR. AFTER HRS FUEL WITH PRIOR ARRANGEMENT & CALLOUT FEE.","2","Modified","REMARK"
"2026/04/16","14563.1","A","NM","F37","CARRIZOZO","US","A42-06_COND","RUNWAY_END","RWY_MARKING_COND","06","1","NRS & CNTRLN FADED OR NA.","2","Deleted",""
"2026/04/16","14563.1","A","NM","F37","CARRIZOZO","US","A42-24_COND","RUNWAY_END","RWY_MARKING_COND","24","1","NRS & CNTRLN FADED OR NA.","2","Deleted",""
"2026/04/16","14563.1","A","NM","F37","CARRIZOZO","US","A43-06","RUNWAY_END","VGSI_CODE","06","1","PAPI OTS INDEFLY.","2","Deleted",""
"2026/04/16","14563.1","A","NM","F37","CARRIZOZO","US","A43-24","RUNWAY_END","VGSI_CODE","24","1","PAPI OTS INDEFLY.","2","Deleted",""
"2026/04/16","14577.","A","NM","CVS","CLOVIS","US","A110-19","AIRPORT","GENERAL_REMARK","","19","CTN: BASH PHASE II IN EFCT 1 OCT-31 JAN; OTR TIMES BASH PHASE I.","1","Modified","REMARK"
"2026/05/14","14577.","A","NM","CVS","CLOVIS","US","A110-19","AIRPORT","GENERAL_REMARK","","19","CTN: BASH PHASE II IN EFCT 1 SEP-31 JAN; BASH PHASE 1 IN EFCT ALL OTR TIMES OF THE YEAR.","2","Modified","REMARK"
"2026/04/16","14577.","A","NM","CVS","CLOVIS","US","A110-58","AIRPORT","GENERAL_REMARK","","58","MISC: TSNT CLASSIFIED STORAGE - COMD POST.","1","Modified","REMARK"
"2026/05/14","14577.","A","NM","CVS","CLOVIS","US","A110-58","AIRPORT","GENERAL_REMARK","","58","MISC: TSNT CLASSIFIED STORAGE UNAVBL.","2","Modified","REMARK"
"2026/04/16","14577.","A","NM","CVS","CLOVIS","US","A110-66","AIRPORT","GENERAL_REMARK","","66","CAUTION:  AFLD BLACKOUT OPS EVERY MON 0200Z-0400Z++. NORTH-2 APRON RSTD TO NVD PERS/VEH ONLY. ALL NON-PARTICIPATING ACFT EXP DELAYS.","2","Deleted",""
"2026/04/16","14577.","A","NM","CVS","CLOVIS","US","A110-73","AIRPORT","GENERAL_REMARK","","73","TWY F & D BTN RWY 04/22 & TWY R RSTD TO ACFT WITH ACN 31 OR GREATER.","2","Deleted",""
"2026/04/16","14632.1","A","NM","E26","JAL","US","A30-09/27","RUNWAY","RWY_ID","09/27","1","+3-5 FT BRUSH 75-125 FT FM CNTRLN E SIDE.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A30-09/27","RUNWAY","RWY_ID","09/27","1","3-5 FT BRUSH 60-125 FT FM CNTRLN NORTH SIDE.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A58-01","RUNWAY_END","CLOSE_IN_OBSTN","01","1","+2-3 FT BRUSH 0-200 FT FM THR 115-250 FT R & 100 FT L OF CNTRLN.","2","Deleted",""
"2026/04/16","14632.1","A","NM","E26","JAL","US","A58-09","RUNWAY_END","CLOSE_IN_OBSTN","09","1","+4 FT FENCE 50 FT FM THR; +10 FT ROAD 40 FT FM THR.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A58-09","RUNWAY_END","CLOSE_IN_OBSTN","09","1","4 FT FENCE 50 FT FM THR; 10 FT ROAD 40 FT FM THR.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A58-19","RUNWAY_END","CLOSE_IN_OBSTN","19","1","+1-2 FT BRUSH 0-200 FT FM THR 80 FT L OF CNTRLN.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A58-19","RUNWAY_END","CLOSE_IN_OBSTN","19","1","1 FT TO 2 FT BRUSH 0 FT - 200 FT FM THR, 95 FT LEFT OF CNTRLN.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A58-27","RUNWAY_END","CLOSE_IN_OBSTN","27","1","+4 FT FENCE 15 FT FM RWY END; +5 FT BRUSH 20 FT FM RWY END; +10 FT ROAD 10 FT FM THR.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A58-27","RUNWAY_END","CLOSE_IN_OBSTN","27","1","4 FT FENCE 15 FT FM END, 8 FT BRUSH 20 FT FM RY END, 10 FT ROAD 0 FT FM THR.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A30A-01","RUNWAY_END","RWY_END_ID","01","1","+3 FT POSTS 145 FT FM THR ON CENTERLINE & 40 FT L & 110 FT R OF CNTRLN.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A30A-01","RUNWAY_END","RWY_END_ID","01","1","3 FT POSTS 145 FT FM THR ON CNTRLN & 40 FT LEFT & 110 FT RIGHT OF CNTRLN.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A30A-19","RUNWAY_END","RWY_END_ID","19","1","+20 FT PUMP JACK 990 FT FM THR 185 FT L OF CNTRLN.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A30A-19","RUNWAY_END","RWY_END_ID","19","1","20 FT PUMP JACK 990 FT FM THR 185 FT LEFT OF CNTRLN.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A57-09","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","09","1","APCH SLOPE 4:1 TO DTHR DUE TO +10 FT ROAD 40 FT FM DTHR.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A57-09","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","09","1","APCH SLOPE 4:1 TO DTHR DUE TO 10 FT ROAD 40 FT FM DTHR.","2","Modified","REMARK"
"2026/04/16","14632.1","A","NM","E26","JAL","US","A57-27","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","27","1","APCH SLOPE 5:1 TO DTHR DUE TO +10 FT ROAD 65 FT FM DTHR.","1","Modified","REMARK"
"2026/05/14","14632.1","A","NM","E26","JAL","US","A57-27","RUNWAY_END_OBSTN","OBSTN_CLNC_SLOPE","27","1","APCH SLOPE 5:1 TO DTHR DUE TO 10 FT ROAD 65 FT FM DTHR.","2","Modified","REMARK"
"2026/04/16","14700.","A","NM","PRZ","PORTALES","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT OR INCR INTST MIRL RWY 01/19 & 08/26 - CTAF. MIRL RWY 01/19 & 08/26 PRESET LOW INTST.","1","Modified","REMARK"
"2026/05/14","14700.","A","NM","PRZ","PORTALES","US","A81-APT","AIRPORT","LGT_SKED","","1","PAPI RWY 01 & 19 ON CONSLY; ACTVT OR INCR INTST MIRL RWY 01/19 & 08/26 - CTAF. MIRL RWY 01/19 & 08/26 PRESET LO INTST. ","2","Modified","REMARK"
"2026/04/16","14700.","A","NM","PRZ","PORTALES","US","A43-19","RUNWAY_END","VGSI_CODE","19","1","PVASI OTS INDEFLY.","2","Deleted",""
"2026/04/16","14723.12","A","NM","NM17","ROY","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDITIONAL CONTACT: SENESA STINEBAUGH 5308 PARKWAY CIRCLE FT. COLLINS, CO 80525 970-631-1665 SENESA@MSN.COM","1","Modified","REMARK"
"2026/05/14","14723.12","A","NM","NM17","ROY","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","OTR CTC: SENESA STINEBAUGH 5308 PARKWAY CIRCLE FT. COLLINS, CO 80525 970-631-1665 SENESA@MSN.COM","2","Modified","REMARK"
"2026/04/16","14737.","A","NM","SVC","SILVER CITY","US","A48-08","RUNWAY_END","RWY_END_LGTS_FLAG","08","1","39 IN TALL 9 FT FM EDGE OF TWY A9.","1","Modified","REMARK"
"2026/05/14","14737.","A","NM","SVC","SILVER CITY","US","A48-08","RUNWAY_END","RWY_END_LGTS_FLAG","08","1","39 INCHES TALL LOCTD 9 FT FM THE EDGE OF TWY A5.","2","Modified","REMARK"
"2026/04/16","14741.6","A","NM","18T","TATUM","US","A42-12_COND","RUNWAY_END","RWY_MARKING_COND","12","1","FADED OR MISSING","1","Modified","REMARK"
"2026/05/14","14741.6","A","NM","18T","TATUM","US","A42-12_COND","RUNWAY_END","RWY_MARKING_COND","12","1","RWY 12 MRKG FADED OR MISSING RED ""X"" ON NMBR.","2","Modified","REMARK"
"2026/04/16","14741.6","A","NM","18T","TATUM","US","A42-30_COND","RUNWAY_END","RWY_MARKING_COND","30","1","FADED OR MISSING.","1","Modified","REMARK"
"2026/05/14","14741.6","A","NM","18T","TATUM","US","A42-30_COND","RUNWAY_END","RWY_MARKING_COND","30","1","RWY 30 MARKING FADED OR MISSING.RED ""X"" ON RWY NMBR.","2","Modified","REMARK"
"2026/04/16","14939.03","C","NY","NK30","BROOKLYN","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDITIONAL CONTACT: DIANA FONTANA 917-923-5257","1","Modified","REMARK"
"2026/05/14","14939.03","C","NY","NK30","BROOKLYN","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDL CTC: DIANA FONTANA 917-923-5257","2","Modified","REMARK"
"2026/04/16","15225.5","A","NY","NY05","ESPERANCE","US","A81-APT","AIRPORT","LGT_SKED","","1","FOR LIRL RY 12/30 CALL - 518-875-6033.","1","Modified","REMARK"
"2026/05/14","15225.5","A","NY","NY05","ESPERANCE","US","A81-APT","AIRPORT","LGT_SKED","","1","ACTVT LIRL RWY 12/30 - CALL AMGR. FREQ 133.6.","2","Modified","REMARK"
"2026/04/16","15469.","H","NY","1NK9","HUNTINGTON","US","A81-APT","AIRPORT","LGT_SKED","","1","FOR PERIMETER LGTS CALL 631-351-3015.","1","Modified","REMARK"
"2026/05/14","15469.","H","NY","1NK9","HUNTINGTON","US","A81-APT","AIRPORT","LGT_SKED","","1","FOR PERI LGTS CALL AMGR.","2","Modified","REMARK"
"2026/04/16","15469.","H","NY","1NK9","HUNTINGTON","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","OTR CTC TIMOTHY FRANCIS, 631-351-3105, TFRANCIS@HUNTINGTONNY.GOV.","2","Deleted",""
"2026/04/16","15491.1","A","NY","NY89","JAMESTOWN","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDITIONAL CONTACT: ANDREW J. CARLSON SUPERCUBAJC@YAHOO.COM","1","Modified","REMARK"
"2026/05/14","15491.1","A","NY","NY89","JAMESTOWN","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDL CTC: ACARLSONCFI@GMAIL.COM","2","Modified","REMARK"
"2026/04/16","15793.","A","NY","JFK","NEW YORK","US","A110-32","AIRPORT","GENERAL_REMARK","","32","TWY 'H' CL LGTS BTN TERMINAL 4 RAMP AND TWY A OTS.","2","Deleted",""
"2026/04/16","15793.","A","NY","JFK","NEW YORK","US","A110-33","AIRPORT","GENERAL_REMARK","","33","TWY 'H' CL LGTS BTN TWY 'A' & RY 4L/22R OTS.","2","Deleted",""
"2026/04/16","15793.","A","NY","JFK","NEW YORK","US","A110-55","AIRPORT","GENERAL_REMARK","","55","JFK APN BLDG 73 RAMP CLSD TO ACFT WINGSPAN MORE THAN 171FT EXC UNDER TOW.","2","Deleted",""
"2026/04/16","15793.","A","NY","JFK","NEW YORK","US","A110-59","AIRPORT","GENERAL_REMARK","","59","TWY W CLSD BTWN TRML 7 APRON AND TWY A.","2","Deleted",""
"2026/04/16","16517.51","H","NC","NC95","ASHEVILLE","US","A110-1","AIRPORT","GENERAL_REMARK","","1","MEDICAL USE.","2","Deleted",""
"2026/04/16","16517.51","H","NC","NC95","ASHEVILLE","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDITIONAL CONTACT: JOHN GRINDSTAFF, 509 BILTMORE AVE, B681, ASHVILLE, NC 28801. (828) 213-0561. JOHN.GRINDSTAFFJR@HCAHEALTHCARE.COM.","1","Modified","REMARK"
"2026/05/14","16517.51","H","NC","NC95","ASHEVILLE","US","A14","AIRPORT_CONTACT","NAME","MANAGER","1","ADDTNL CONTACT: JOHN GRINDSTAFF, 509 BILTMORE AVE, B681, ASHVILLE, NC 28801. (828) 213-0561. JOHN.GRINDSTAFFJR@HCAHEALTHCARE.COM.","2","Modified","REMARK"
"2026/04/16","16575.","A","NC","7NC5","BUNN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","GLIDER OPS WKENDS AND HOLIDAYS.","1","Modified","REMARK"
"2026/05/14","16575.","A","NC","7NC5","BUNN","US","A110-1","AIRPORT","GENERAL_REMARK","","1","GLIDER OPS WKENDS AND HOL.","2","Modified","REMARK"
"2026/04/16","16575.","A","NC","7NC5","BUNN","US","A110-2","AIRPORT","GENERAL_REMARK","","2","NORTH CAROLINA SOARING ASSOCIATION BASED AT CROOKED CREEK.","1","Modified","REMARK"
"2026/05/14","16575.","A","NC","7NC5","BUNN","US","A110-2","AIRPORT","GENERAL_REMARK","","2","NORTH CAROLINA SOARING ASSOCN BASED AT CROOKED CREEK.","2","Modified","REMARK"
"2026/04/16","16582.27","H","NC","NR07","BURNSVILLE","US","A81-APT","AIRPORT","LGT_SKED","","1","FOR PERIMETER LGTS CALL 828-778-7009.","1","Modified","REMARK"
"2026/05/14","16582.27","H","NC","NR07","BURNSVILLE","US","A81-APT","AIRPORT","LGT_SKED","","1","FOR PERI LGTS CALL 828-545-5767.","2","Modified","REMARK"
"2026/04/16","16608.","A","NC","CLT","CHARLOTTE","US","A110-31","AIRPORT","GENERAL_REMARK","","31","AIRPLANE DESIGN GROUP-V AND ABV ACFT ARE PROHIBITED FM DEP RWY 18L.","2","Deleted",""
"2026/04/16","16608.","A","NC","CLT","CHARLOTTE","US","A39-18R/36L","RUNWAY","PCN","18R/36L","1","PCR VALUE: 627/R/C/W/T","2","Deleted",""
"2026/04/16","16701.","A","NC","76NC","ENFIELD","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","VFR USE ONLY.","2","Deleted",""
"2026/04/16","16701.","A","NC","76NC","ENFIELD","US","A110-1","AIRPORT","GENERAL_REMARK","","1","FOUR STORAGE BINS WEST SIDE OF RWY. BLDGS ADJACENT TO RWY (SHOP ROOF ORANGE CHECK PAINTED). RWY LCTD BETWEEN PAVED ROADS.","2","Deleted",""
"2026/04/16","16701.","A","NC","76NC","ENFIELD","US","A110-2","AIRPORT","GENERAL_REMARK","","2","FOR CD CTC WASHINGTON ARTCC AT 703-771-3587.","2","Deleted",""
"2026/04/16","16770.51","A","NC","62NC","HAVELOCK","US","E111","AIRPORT","ASP_ANLYS_DTRM_CODE","","1","VFR OPERATIONS, PVT USE ONLY; COMPATIBLE OPNL AGREEMENT ESTAB W/MCAS CHERRY POINT.","2","Deleted",""
"2026/04/16","16770.51","A","NC","62NC","HAVELOCK","US","A110-1","AIRPORT","GENERAL_REMARK","","1","LAND BY PERMISSION","2","Deleted",""
"2026/04/16","16770.51","A","NC","62NC","HAVELOCK","US","A110-2","AIRPORT","GENERAL_REMARK","","2","LOCATED INSIDE CHERRY PT. AIRPORT TRAFFIC AREA; CONTACT CHERRY PT TOWER ON 121.3 PRIOR TO ENTERING AIRPORT TRAFFIC AREA","2","Deleted",""
"2026/04/16","16770.51","A","NC","62NC","HAVELOCK","US","A110-3","AIRPORT","GENERAL_REMARK","","3","FOR CD CTC WASHINGTON ARTCC AT 703-771-3587.","2","Deleted",""
"2026/04/16","16770.51","A","NC","62NC","HAVELOCK","US","A33-04/22_SURF","RUNWAY_SURFACE_TYPE","SURFACE_TYPE_CODE","04/22","1","CNTR 30' ASPH FULL LENGTH.","2","Deleted",""
