navId,navType,sourceRowId,name,city,stateCode,countryCode,regionCode,lat,lon,freq,chan,navStatus,nasUseFlag,publicUseFlag,highAltArtccId,lowAltArtccId,legacyNavIdTypeKey,currentPointKey
SJT,VORTAC,1368,SAN ANGELO,SAN ANGELO,TX,US,ASW,31.37495561,-100.45487027,115.1,98X,OPERATIONAL RESTRICTED,Y,Y,ZFW,ZFW,POINT:NAVAID:SJT:VORTAC,POINT:NAVAID:SJT:VORTAC:US:TX:SAN_ANGELO
SJU,VORTAC,1369,SAN JUAN,SAN JUAN,PR,US,ASO,18.44628058,-65.98950755,114,87X,OPERATIONAL RESTRICTED,Y,Y,ZSU,ZSU,POINT:NAVAID:SJU:VORTAC,POINT:NAVAID:SJU:VORTAC:US:PR:SAN_JUAN
SKA,TACAN,1370,FAIRCHILD,SPOKANE,WA,US,ANM,47.61011944,-117.66206944,111.4,51X,OPERATIONAL RESTRICTED,Y,Y,ZSE,ZSE,POINT:NAVAID:SKA:TACAN,POINT:NAVAID:SKA:TACAN:US:WA:SPOKANE
SKB,NDB/DME,1371,BRADSHAW,ST KITTS,,KN,,17.29518333,-62.74400555,325,57X,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SKB:NDB/DME,POINT:NAVAID:SKB:NDB/DME:KN::ST_KITTS
SKE,TACAN,1372,SCOTT,BELLEVILLE,IL,US,AGL,38.54536177,-89.85164575,112.2,59X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:SKE:TACAN,POINT:NAVAID:SKE:TACAN:US:IL:BELLEVILLE
SKU,FAN_MARKER,1373,STANWYCK,NEWBURGH,NY,US,AEA,41.52801027,-74.04497472,,,OPERATIONAL VFR ONLY,N,N,,ZBW,POINT:NAVAID:SKU:FAN_MARKER,POINT:NAVAID:SKU:FAN_MARKER:US:NY:NEWBURGH
SKU,NDB,1374,STANWYCK,NEWBURGH,NY,US,AEA,41.52801027,-74.04497472,261,,OPERATIONAL VFR ONLY,N,N,,ZBW,POINT:NAVAID:SKU:NDB,POINT:NAVAID:SKU:NDB:US:NY:NEWBURGH
SL,NDB,1375,TURNO,SALEM,OR,US,ANM,44.84743352,-122.95101861,266,,OPERATIONAL IFR,Y,Y,ZSE,ZSE,POINT:NAVAID:SL:NDB,POINT:NAVAID:SL:NDB:US:OR:SALEM
SL,NDB,1376,FLORY,SALINA,KS,US,ACE,38.68153733,-97.64502038,344,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SL:NDB,POINT:NAVAID:SL:NDB:US:KS:SALINA
SLC,VOT,1377,SALT LAKE CITY,SALT LAKE CITY,UT,US,ANM,40.76792894,-111.96720525,111,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:SLC:VOT,POINT:NAVAID:SLC:VOT:US:UT:SALT_LAKE_CITY
SLG,NDB,1378,SILOAM SPRINGS,SILOAM SPRINGS,AR,US,ASW,36.18924666,-94.48854944,284,,OPERATIONAL VFR ONLY,N,Y,ZME,ZME,POINT:NAVAID:SLG:NDB,POINT:NAVAID:SLG:NDB:US:AR:SILOAM_SPRINGS
SLI,VORTAC,1379,SEAL BEACH,LOS ALAMITOS,CA,US,AWP,33.78330108,-118.05475844,115.7,104X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:SLI:VORTAC,POINT:NAVAID:SLI:VORTAC:US:CA:LOS_ALAMITOS
SLK,DME,1380,SARANAC LAKE,SARANAC LAKE,NY,US,AEA,44.38455988,-74.20450597,114.85,95Y,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:SLK:DME,POINT:NAVAID:SLK:DME:US:NY:SARANAC_LAKE
SLN,VORTAC,1381,SALINA,SALINA,KS,US,ACE,38.92513808,-97.62133225,117.1,118X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:SLN:VORTAC,POINT:NAVAID:SLN:VORTAC:US:KS:SALINA
SLR,DME,1382,SULPHUR SPRINGS,SULPHUR SPRINGS,TX,US,ASW,33.19861111,-95.54277777,109,27X,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:SLR:DME,POINT:NAVAID:SLR:DME:US:TX:SULPHUR_SPRINGS
SLT,VORTAC,1383,SLATE RUN,SLATE RUN,PA,US,AEA,41.51275944,-77.97010972,113.9,86X,OPERATIONAL IFR,Y,Y,ZOB,ZOB,POINT:NAVAID:SLT:VORTAC,POINT:NAVAID:SLT:VORTAC:US:PA:SLATE_RUN
SMA,NDB,1384,ST MARYS,ST MARY'S,AK,US,AAL,62.05938677,-163.28190269,230,,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:SMA:NDB,POINT:NAVAID:SMA:NDB:US:AK:ST_MARY_S
SMF,VOT,1385,SACRAMENTO INTL,SACRAMENTO,CA,US,AWP,38.69080691,-121.59100191,111.4,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SMF:VOT,POINT:NAVAID:SMF:VOT:US:CA:SACRAMENTO
SMO,VOR/DME,1386,SANTA MONICA,SANTA MONICA,CA,US,AWP,34.01024491,-118.4567155,110.8,45X,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:SMO:VOR/DME,POINT:NAVAID:SMO:VOR/DME:US:CA:SANTA_MONICA
SN,NDB,1387,SAIPAN,SAIPAN I/MARIANA I,MP,US,AWP,15.11147644,145.71029597,312,,OPERATIONAL IFR,Y,Y,,ZHN,POINT:NAVAID:SN:NDB,POINT:NAVAID:SN:NDB:US:MP:SAIPAN_I/MARIANA_I
SNA,VOT,1388,SANTA ANA,SANTA ANA,CA,US,AWP,33.67666666,-117.86916666,110,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SNA:VOT,POINT:NAVAID:SNA:VOT:US:CA:SANTA_ANA
SNS,VORTAC,1389,SALINAS,SALINAS,CA,US,AWP,36.66383744,-121.60318413,117.3,120X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SNS:VORTAC,POINT:NAVAID:SNS:VORTAC:US:CA:SALINAS
SNY,VOR/DME,1390,SIDNEY,SIDNEY,NE,US,ACE,41.09668241,-102.98299272,115.9,106X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:SNY:VOR/DME,POINT:NAVAID:SNY:VOR/DME:US:NE:SIDNEY
SOA,NDB,1391,SONORA,SONORA,TX,US,ASW,30.58180577,-100.6469333,371,,OPERATIONAL IFR,Y,Y,ZHU,ZHU,POINT:NAVAID:SOA:NDB,POINT:NAVAID:SOA:NDB:US:TX:SONORA
SOK,VORTAC,1392,SOUTH KAUAI,SOUTH KAUAI,HI,US,AWP,21.9003925,-159.52887305,115.4,101X,OPERATIONAL RESTRICTED,Y,Y,ZHN,ZHN,POINT:NAVAID:SOK:VORTAC,POINT:NAVAID:SOK:VORTAC:US:HI:SOUTH_KAUAI
SOT,VORTAC,1393,SNOWBIRD,SNOWBIRD,TN,US,ASO,35.79009916,-83.05236916,108.8,25X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:SOT:VORTAC,POINT:NAVAID:SOT:VORTAC:US:TN:SNOWBIRD
SP,NDB,1394,SNORE,SPENCER,IA,US,ACE,43.23400458,-95.32789319,394,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SP:NDB,POINT:NAVAID:SP:NDB:US:IA:SPENCER
SP,NDB,1395,HUSKK,SPRINGFIELD,IL,US,AGL,39.77314855,-89.75986636,382,,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:SP:NDB,POINT:NAVAID:SP:NDB:US:IL:SPRINGFIELD
SPA,VORTAC,1396,SPARTANBURG,SPARTANBURG,SC,US,ASO,35.03362588,-81.92701,115.7,104X,OPERATIONAL RESTRICTED,Y,Y,ZTL,ZTL,POINT:NAVAID:SPA:VORTAC,POINT:NAVAID:SPA:VORTAC:US:SC:SPARTANBURG
SPI,VORTAC,1397,SPINNER,SPRINGFIELD,IL,US,AGL,39.83973316,-89.67773577,112.7,74X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:SPI:VORTAC,POINT:NAVAID:SPI:VORTAC:US:IL:SPRINGFIELD
SPS,VORTAC,1398,WICHITA FALLS,WICHITA FALLS,TX,US,ASW,33.98728736,-98.59347188,112.7,74X,OPERATIONAL IFR,Y,Y,ZFW,ZFW,POINT:NAVAID:SPS:VORTAC,POINT:NAVAID:SPS:VORTAC:US:TX:WICHITA_FALLS
SPW,VOR/DME,1399,SPENCER,SPENCER,IA,US,ACE,43.1621768,-95.20099183,115.15,98Y,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:SPW:VOR/DME,POINT:NAVAID:SPW:VOR/DME:US:IA:SPENCER
SPY,NDB/DME,1400,ST PAUL ISLAND,ST PAUL ISLAND,AK,US,AAL,57.15699908,-170.23299205,314,36X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SPY:NDB/DME,POINT:NAVAID:SPY:NDB/DME:US:AK:ST_PAUL_ISLAND
SQ,NDB,1401,PNTHR,CONNERSVILLE,IN,US,AGL,39.77710997,-85.12988966,227,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SQ:NDB,POINT:NAVAID:SQ:NDB:US:IN:CONNERSVILLE
SQA,VOR/DME,1402,SPARREVOHN,SPARREVOHN,AK,US,AAL,61.09857975,-155.63457947,117.2,119X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SQA:VOR/DME,POINT:NAVAID:SQA:VOR/DME:US:AK:SPARREVOHN
SQM,NDB,1403,SUMNER STRAIT,LEVEL ISLAND,AK,US,AAL,56.46458083,-133.097375,529,,OPERATIONAL IFR,Y,Y,ZAN,ZAN,POINT:NAVAID:SQM:NDB,POINT:NAVAID:SQM:NDB:US:AK:LEVEL_ISLAND
SQS,VORTAC,1404,SIDON,SIDON,MS,US,ASO,33.46384936,-90.27735055,114.7,94X,OPERATIONAL RESTRICTED,Y,Y,ZME,ZME,POINT:NAVAID:SQS:VORTAC,POINT:NAVAID:SQS:VORTAC:US:MS:SIDON
SRI,NDB/DME,1405,PRIBILOF,ST GEORGE,AK,US,AAL,56.57190638,-169.64756141,399,96X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SRI:NDB/DME,POINT:NAVAID:SRI:NDB/DME:US:AK:ST_GEORGE
SRQ,VOR/DME,1406,SARASOTA,SARASOTA/BRADENTON,FL,US,ASO,27.4070155,-82.56366241,117,117X,OPERATIONAL IFR,Y,Y,ZMA,ZMA,POINT:NAVAID:SRQ:VOR/DME,POINT:NAVAID:SRQ:VOR/DME:US:FL:SARASOTA/BRADENTON
SSC,TACAN,1407,SHAW,SUMTER,SC,US,ASO,33.97785555,-80.46624444,110.1,38X,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:SSC:TACAN,POINT:NAVAID:SSC:TACAN:US:SC:SUMTER
SSF,VOR,1408,STINSON,SAN ANTONIO,TX,US,ASW,29.25838263,-98.44348033,108.4,,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:SSF:VOR,POINT:NAVAID:SSF:VOR:US:TX:SAN_ANTONIO
SSI,VORTAC,1409,BRUNSWICK,ST SIMONS ISLAND,GA,US,ASO,31.05051427,-81.44596252,109.8,35X,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:SSI:VORTAC,POINT:NAVAID:SSI:VORTAC:US:GA:ST_SIMONS_ISLAND
SSM,VOR/DME,1410,SAULT STE MARIE,SAULT STE MARIE,MI,US,AGL,46.41211019,-84.31487161,112.2,59X,OPERATIONAL RESTRICTED,Y,Y,ZMP,ZMP,POINT:NAVAID:SSM:VOR/DME,POINT:NAVAID:SSM:VOR/DME:US:MI:SAULT_STE_MARIE
SSO,VORTAC,1411,SAN SIMON,SAN SIMON,AZ,US,AWP,32.269245,-109.2630875,115.4,101X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:SSO:VORTAC,POINT:NAVAID:SSO:VORTAC:US:AZ:SAN_SIMON
SSR,VORTAC,1412,SISTERS ISLAND,SISTERS ISLAND,AK,US,AAL,58.17766102,-135.2588625,114,87X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SSR:VORTAC,POINT:NAVAID:SSR:VORTAC:US:AK:SISTERS_ISLAND
ST,NDB,1413,PESTE,CHRISTIANSTED,VI,US,ASO,17.69196633,-64.88474597,241,,OPERATIONAL IFR,N,N,ZSU,ZSU,POINT:NAVAID:ST:NDB,POINT:NAVAID:ST:NDB:US:VI:CHRISTIANSTED
ST,NDB,1414,HUSSK,ST CLOUD,MN,US,AGL,45.47894472,-93.96868405,342,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:ST:NDB,POINT:NAVAID:ST:NDB:US:MN:ST_CLOUD
ST,NDB,1415,TARIO,ST JOSEPH,MO,US,ACE,39.67580302,-94.90692536,260,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:ST:NDB,POINT:NAVAID:ST:NDB:US:MO:ST_JOSEPH
STC,VOR/DME,1416,ST CLOUD,ST CLOUD,MN,US,AGL,45.54930694,-94.05859975,112.1,58X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:STC:VOR/DME,POINT:NAVAID:STC:VOR/DME:US:MN:ST_CLOUD
STJ,VORTAC,1417,ST JOSEPH,ST JOSEPH,MO,US,ACE,39.9605775,-94.92522027,115.5,102X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:STJ:VORTAC,POINT:NAVAID:STJ:VORTAC:US:MO:ST_JOSEPH
STL,VORTAC,1418,ST LOUIS,ST LOUIS,MO,US,ACE,38.8607233,-90.48234888,117.4,121X,OPERATIONAL RESTRICTED,Y,Y,ZKC,ZKC,POINT:NAVAID:STL:VORTAC,POINT:NAVAID:STL:VORTAC:US:MO:ST_LOUIS
STL,VOT,1419,ST LOUIS LAMBERT,ST LOUIS,MO,US,ACE,38.74326025,-90.36600158,111,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:STL:VOT,POINT:NAVAID:STL:VOT:US:MO:ST_LOUIS
STP,VOT,1420,ST PAUL,ST PAUL,MN,US,AGL,44.94083333,-93.05944444,114.4,,OPERATIONAL IFR,N,Y,,,POINT:NAVAID:STP:VOT,POINT:NAVAID:STP:VOT:US:MN:ST_PAUL
STS,DME,1421,SANTA ROSA,SANTA ROSA,CA,US,AWP,38.50818675,-122.8106173,116.15,108Y,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:STS:DME,POINT:NAVAID:STS:DME:US:CA:SANTA_ROSA
STT,VOR/DME,1422,ST THOMAS,CHARLOTTE AMALIE,VI,US,ASO,18.35581752,-65.02455466,108.6,23X,OPERATIONAL IFR,Y,Y,ZSU,ZSU,POINT:NAVAID:STT:VOR/DME,POINT:NAVAID:STT:VOR/DME:US:VI:CHARLOTTE_AMALIE
STV,VORTAC,1423,STONEWALL,STONEWALL,TX,US,ASW,30.20675944,-98.70575527,113.8,85X,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:STV:VORTAC,POINT:NAVAID:STV:VORTAC:US:TX:STONEWALL
STW,VOR/DME,1424,STILLWATER,STILLWATER,NJ,US,AEA,40.99581972,-74.86903027,109.6,33X,OPERATIONAL IFR,Y,Y,ZNY,ZNY,POINT:NAVAID:STW:VOR/DME,POINT:NAVAID:STW:VOR/DME:US:NJ:STILLWATER
SU,NDB,1425,SNOOP,ST LOUIS,MO,US,ACE,38.63909941,-90.76690002,326,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SU:NDB,POINT:NAVAID:SU:NDB:US:MO:ST_LOUIS
SUG,VORTAC,1426,SUGARLOAF MOUNTAIN,ASHEVILLE,NC,US,ASO,35.40650638,-82.26861416,112.2,59X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:SUG:VORTAC,POINT:NAVAID:SUG:VORTAC:US:NC:ASHEVILLE
SUR,NDB,1427,FITZGERALD,FITZGERALD,GA,US,ASO,31.61322102,-83.29048686,362,,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:SUR:NDB,POINT:NAVAID:SUR:NDB:US:GA:FITZGERALD
SUU,TACAN,1428,TRAVIS,FAIRFIELD,CA,US,AWP,38.24555902,-121.94507597,116.6,113X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SUU:TACAN,POINT:NAVAID:SUU:TACAN:US:CA:FAIRFIELD
SUX,TACAN,1429,SIOUX CITY,SIOUX CITY,IA,US,ACE,42.34451552,-96.32364402,116.5,112X,OPERATIONAL IFR,Y,Y,ZMP,ZMP,POINT:NAVAID:SUX:TACAN,POINT:NAVAID:SUX:TACAN:US:IA:SIOUX_CITY
SVC,VOR/DME,1430,SILVER CITY,SILVER CITY,NM,US,ASW,32.63768527,-108.16106722,115.75,104Y,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:SVC:VOR/DME,POINT:NAVAID:SVC:VOR/DME:US:NM:SILVER_CITY
SVM,VORTAC,1431,SALEM,SALEM,MI,US,AGL,42.40864041,-83.59390152,114.3,90X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:SVM:VORTAC,POINT:NAVAID:SVM:VORTAC:US:MI:SALEM
SVN,VOR/DME,1432,HUNTER,SAVANNAH,GA,US,ASO,32.01194305,-81.14086388,111.6,53X,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:SVN:VOR/DME,POINT:NAVAID:SVN:VOR/DME:US:GA:SAVANNAH
SW,NDB,1433,NEELY,NEWBURGH,NY,US,AEA,41.48580136,-74.22802225,335,,OPERATIONAL IFR,Y,Y,ZBW,ZNY,POINT:NAVAID:SW:NDB,POINT:NAVAID:SW:NDB:US:NY:NEWBURGH
SW,NDB,1434,GABEH,STILLWATER,OK,US,ASW,36.23618505,-97.08725838,255,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SW:NDB,POINT:NAVAID:SW:NDB:US:OK:STILLWATER
SW,NDB,1435,ROADD,WARROAD,MN,US,AGL,48.86275194,-95.24187733,360,,OPERATIONAL IFR,Y,Y,,,POINT:NAVAID:SW:NDB,POINT:NAVAID:SW:NDB:US:MN:WARROAD
SWB,DME,1436,SAWMILL,WINNFIELD,LA,US,ASW,31.97319444,-92.67708888,113.75,84Y,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:SWB:DME,POINT:NAVAID:SWB:DME:US:LA:WINNFIELD
SWL,DME,1437,SNOW HILL,SNOW HILL,MD,US,AEA,38.05659413,-75.46390105,112.4,71X,OPERATIONAL RESTRICTED,Y,Y,ZDC,ZDC,POINT:NAVAID:SWL:DME,POINT:NAVAID:SWL:DME:US:MD:SNOW_HILL
SWO,VOR/DME,1438,STILLWATER,STILLWATER,OK,US,ASW,36.22424658,-97.08125808,108.4,21X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:SWO:VOR/DME,POINT:NAVAID:SWO:VOR/DME:US:OK:STILLWATER
SWR,VOR/DME,1439,PALISADES,SOUTH LAKE TAHOE,CA,US,AWP,39.18032277,-120.26961222,113.2,79X,OPERATIONAL RESTRICTED,Y,Y,ZOA,ZOA,POINT:NAVAID:SWR:VOR/DME,POINT:NAVAID:SWR:VOR/DME:US:CA:SOUTH_LAKE_TAHOE
SXC,VORTAC,1440,SANTA CATALINA,SANTA CATALINA,CA,US,AWP,33.37505583,-118.41990972,114.15,88Y,OPERATIONAL RESTRICTED,Y,Y,ZLA,ZLA,POINT:NAVAID:SXC:VORTAC,POINT:NAVAID:SXC:VORTAC:US:CA:SANTA_CATALINA
SXW,VOR/DME,1441,SNOW,EAGLE,CO,US,ANM,39.62947886,-106.99116988,109.2,29X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:SXW:VOR/DME,POINT:NAVAID:SXW:VOR/DME:US:CO:EAGLE
SYA,VORTAC,1442,SHEMYA,SHEMYA,AK,US,AAL,52.71827222,174.06208333,109,27X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:SYA:VORTAC,POINT:NAVAID:SYA:VORTAC:US:AK:SHEMYA
SYI,VOR/DME,1443,SHELBYVILLE,SHELBYVILLE,TN,US,ASO,35.56197472,-86.43914952,113.55,82Y,OPERATIONAL IFR,Y,Y,ZME,ZME,POINT:NAVAID:SYI:VOR/DME,POINT:NAVAID:SYI:VOR/DME:US:TN:SHELBYVILLE
SYR,VORTAC,1444,SYRACUSE,SYRACUSE,NY,US,AEA,43.160519,-76.2045585,117,117X,OPERATIONAL RESTRICTED,Y,Y,ZBW,ZBW,POINT:NAVAID:SYR:VORTAC,POINT:NAVAID:SYR:VORTAC:US:NY:SYRACUSE
SYZ,NDB,1445,SHELBYVILLE,SHELBYVILLE,IL,US,AGL,39.40652261,-88.84355466,365,,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:SYZ:NDB,POINT:NAVAID:SYZ:NDB:US:IL:SHELBYVILLE
SZL,TACAN,1446,WHITEMAN,KNOB NOSTER,MO,US,ACE,38.7357,-93.55043055,109.8,35X,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:SZL:TACAN,POINT:NAVAID:SZL:TACAN:US:MO:KNOB_NOSTER
SZT,NDB,1447,SANDPOE,SANDPOINT,ID,US,ANM,48.29064038,-116.56321211,264,,OPERATIONAL RESTRICTED,N,Y,ZSE,ZSE,POINT:NAVAID:SZT:NDB,POINT:NAVAID:SZT:NDB:US:ID:SANDPOINT
SZW,VORTAC,1448,SEMINOLE,TALLAHASSEE,FL,US,ASO,30.55622719,-84.37394211,117.5,122X,OPERATIONAL RESTRICTED,Y,Y,ZJX,ZJX,POINT:NAVAID:SZW:VORTAC,POINT:NAVAID:SZW:VORTAC:US:FL:TALLAHASSEE
TAL,VOR/DME,1449,TANANA,TANANA,AK,US,AAL,65.17712463,-152.17754902,116.6,113X,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:TAL:VOR/DME,POINT:NAVAID:TAL:VOR/DME:US:AK:TANANA
TAS,VORTAC,1450,TAOS,TAOS,NM,US,ASW,36.60876888,-105.90632027,115.8,105X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:TAS:VORTAC,POINT:NAVAID:TAS:VORTAC:US:NM:TAOS
TAY,TACAN,1451,TAYLOR,TAYLOR,FL,US,ASO,30.50463777,-82.55290333,112.9,76X,OPERATIONAL IFR,Y,Y,ZJX,ZJX,POINT:NAVAID:TAY:TACAN,POINT:NAVAID:TAY:TACAN:US:FL:TAYLOR
TBC,VORTAC,1452,TUBA CITY,TUBA CITY,AZ,US,AWP,36.12131194,-111.26958777,113.5,82X,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:TBC:VORTAC,POINT:NAVAID:TBC:VORTAC:US:AZ:TUBA_CITY
TBD,VOR/DME,1453,TIBBY,THIBODAUX,LA,US,ASW,29.66432222,-90.82909305,117.15,118Y,OPERATIONAL RESTRICTED,Y,Y,ZHU,ZHU,POINT:NAVAID:TBD:VOR/DME,POINT:NAVAID:TBD:VOR/DME:US:LA:THIBODAUX
TBE,VOR/DME,1454,TOBE,TOBE,CO,US,ANM,37.2586575,-103.60005583,114.05,87Y,OPERATIONAL RESTRICTED,Y,Y,ZDV,ZDV,POINT:NAVAID:TBE:VOR/DME,POINT:NAVAID:TBE:VOR/DME:US:CO:TOBE
TBN,VOR,1455,FORNEY,FORT LEONARD WOOD,MO,US,ACE,37.74243183,-92.13899433,110,,OPERATIONAL IFR,Y,Y,ZKC,ZKC,POINT:NAVAID:TBN:VOR,POINT:NAVAID:TBN:VOR:US:MO:FORT_LEONARD_WOOD
TCC,VORTAC,1456,TUCUMCARI,TUCUMCARI,NM,US,ASW,35.18220591,-103.59858083,113.6,83X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:TCC:VORTAC,POINT:NAVAID:TCC:VORTAC:US:NM:TUCUMCARI
TCH,VORTAC,1457,WASATCH,SALT LAKE CITY,UT,US,ANM,40.85025913,-111.98190558,116.8,115X,OPERATIONAL RESTRICTED,Y,Y,ZLC,ZLC,POINT:NAVAID:TCH:VORTAC,POINT:NAVAID:TCH:VORTAC:US:UT:SALT_LAKE_CITY
TCM,TACAN,1458,MCCHORD,TACOMA,WA,US,ANM,47.14766944,-122.47503888,109.6,33X,OPERATIONAL IFR,Y,Y,ZSE,ZSE,POINT:NAVAID:TCM:TACAN,POINT:NAVAID:TCM:TACAN:US:WA:TACOMA
TCS,VORTAC,1459,TRUTH OR CONSEQUENCES,TRUTH OR CONSEQUENCES,NM,US,ASW,33.28250219,-107.28054597,112.7,74X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:TCS:VORTAC,POINT:NAVAID:TCS:VORTAC:US:NM:TRUTH_OR_CONSEQUENCES
TDD,VOR/DME,1460,THEDFORD,THEDFORD,NE,US,ACE,41.98166416,-100.71903388,108.6,23X,OPERATIONAL IFR,Y,Y,ZDV,ZDV,POINT:NAVAID:TDD:VOR/DME,POINT:NAVAID:TDD:VOR/DME:US:NE:THEDFORD
TDG,DME,1461,TALLADEGA,TALLADEGA,AL,US,ASO,33.57515183,-86.04268563,108.8,25X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:TDG:DME,POINT:NAVAID:TDG:DME:US:AL:TALLADEGA
TDT,DME,1462,TIDIOUTE,TIDIOUTE,PA,US,AEA,41.71303194,-79.41727055,117.6,123X,OPERATIONAL RESTRICTED,Y,Y,ZOB,ZOB,POINT:NAVAID:TDT:DME,POINT:NAVAID:TDT:DME:US:PA:TIDIOUTE
TEB,VOR/DME,1463,TETERBORO,TETERBORO,NJ,US,AEA,40.84872427,-74.06223711,108.4,21X,OPERATIONAL RESTRICTED,Y,Y,ZNY,ZNY,POINT:NAVAID:TEB:VOR/DME,POINT:NAVAID:TEB:VOR/DME:US:NJ:TETERBORO
TEC,NDB,1464,TECH,BLACKSBURG,VA,US,AEA,37.2086075,-80.40343597,368,,OPERATIONAL IFR,Y,Y,ZDC,ZDC,POINT:NAVAID:TEC:NDB,POINT:NAVAID:TEC:NDB:US:VA:BLACKSBURG
TED,VOR/DME,1465,ANCHORAGE,ANCHORAGE,AK,US,AAL,61.1678665,-149.96014422,113.15,78Y,OPERATIONAL RESTRICTED,Y,Y,ZAN,ZAN,POINT:NAVAID:TED:VOR/DME,POINT:NAVAID:TED:VOR/DME:US:AK:ANCHORAGE
TFD,VORTAC,1466,STANFIELD,CASA GRANDE,AZ,US,AWP,32.88585436,-111.90873452,114.8,95X,OPERATIONAL RESTRICTED,Y,Y,ZAB,ZAB,POINT:NAVAID:TFD:VORTAC,POINT:NAVAID:TFD:VORTAC:US:AZ:CASA_GRANDE
TGE,DME,1467,TUSKEGEE,TUSKEGEE,AL,US,ASO,32.48486805,-85.66931847,117.3,120X,OPERATIONAL IFR,Y,Y,ZTL,ZTL,POINT:NAVAID:TGE:DME,POINT:NAVAID:TGE:DME:US:AL:TUSKEGEE
