airwayKey,awyId,awyDesignation,regulatory,remark,airwayString,updateDate,sourceCycle,sourceTable,sourceRowId
AIRWAY:R507,R507,AT,N,,GTK MRTEE LENUS ANTOX NOPIT SAPPO CONCH UTAHS,2023/06/08,2026-05-14,AWY_BASE,610
AIRWAY:R56,R56,AT,N,,LINND KENDA LARGE PENYT SLATN,2019/02/22,2026-05-14,AWY_BASE,611
AIRWAY:R576,R576,PA,N,,OGG ALAFU WAPPO ONOVY DENNS DRAYK DUSAC DIALO DADIE DUETS DINTY,2014/06/04,2026-05-14,AWY_BASE,612
AIRWAY:R577,R577,PA,N,,OGG AWAHI AZIBA TANFO ALICA EBBER ELOYI ERROT ETNIC ETECO EDSEL EDTOO ELKEY,2014/06/04,2026-05-14,AWY_BASE,613
AIRWAY:R578,R578,PA,N,,DEREC BYROW FITES FAPIS FOMAS FIZEL FLITY FOOTS FICKY,2014/06/04,2026-05-14,AWY_BASE,614
AIRWAY:R580,R580,PA,N,,OMOTO OGDEN OPHET OLCOT OPAKE ONEIL OBOYD OFORD OGGOE ONEOX ORVIL ORCCA HAMND,2021/10/04,2026-05-14,AWY_BASE,615
AIRWAY:R584,R584,PA,N,,CHOKO MCFLY MANRE MAZZA MAJ CURCH RASON LOOIS HAVNU TRADD PNI BIRUQ MICNO TKK DAMAY WUMVE GUNSS JUNIE OPLAR GUMGE UNZ OTTRE MIKYY KEITH,2024/08/01,2026-05-14,AWY_BASE,616
AIRWAY:R585,R585,PA,N,,CIVIT FLEXX GITLE GALIP AUDIA,2008/02/11,2026-05-14,AWY_BASE,617
AIRWAY:R595,R595,PA,N,,UNZ OTTRE MIKYY KEITH,2014/06/04,2026-05-14,AWY_BASE,618
AIRWAY:R628,R628,AT,N,,TANIA ZOLLA MENDL PEKRE SANNS ZQA,2022/10/17,2026-05-14,AWY_BASE,619
AIRWAY:R760,R760,AT,N,,COY GOUDA PJM,2021/01/04,2026-05-14,AWY_BASE,620
AIRWAY:R763,R763,AT,N,,LETON IORIO COUKY FOLLE JEFFO GTK RNTRY MACKI HARBG MUNOZ BQN,2023/06/08,2026-05-14,AWY_BASE,621
AIRWAY:R888,R888,AT,N,,COY MODUX,2017/05/01,2026-05-14,AWY_BASE,622
AIRWAY:R99,R99,R,Y,,DUT DIBWO LIJFY RANND SPY,2025/06/17,2026-05-14,AWY_BASE,623
AIRWAY:RTE1,RTE1,PR,N,,UTAHS BQN MAZ,2023/08/15,2026-05-14,AWY_BASE,624
AIRWAY:RTE12,RTE12,PR,N,,MAZ JOSHE VARNA SJU JETSS STT,2023/08/15,2026-05-14,AWY_BASE,625
AIRWAY:RTE2,RTE2,PR,N,,BQN PEBLO BOCCA SJU ISLLA FAJAR TOURO MALIE STT OSSEL COY,2023/08/15,2026-05-14,AWY_BASE,626
AIRWAY:RTE3,RTE3,PR,N,,UTAHS JAAWS SJU,2023/08/15,2026-05-14,AWY_BASE,627
AIRWAY:RTE4,RTE4,PR,N,,IDAHO BQN JOSHE MIGHT TUUNA VEDAS HAKVO SNOOZ COY,2023/08/15,2026-05-14,AWY_BASE,628
AIRWAY:RTE5,RTE5,PR,N,,BQN ROBLL PLING,2023/08/15,2026-05-14,AWY_BASE,629
AIRWAY:RTE6,RTE6,PR,N,,IDAHO ROBLL BEANO CORAF SJU CHAKA PALCO STT,2023/08/15,2026-05-14,AWY_BASE,630
AIRWAY:RTE7,RTE7,PR,N,,PLING SAALR DONKE SJU SANLO TUUNA GESSO,2023/08/15,2026-05-14,AWY_BASE,631
AIRWAY:RTE9,RTE9,PR,N,,BEWIK WIGUM CLAYO MIGHT GANBO SJU WALNA DEEDY VERMO,2023/08/15,2026-05-14,AWY_BASE,632
AIRWAY:T200,T200,RN,Y,,CLL COUTH PRARI SEALY DREWZ MOLLR SBI,2020/02/20,2026-05-14,AWY_BASE,633
AIRWAY:T201,T201,RN,Y,,MEVAE TRUEX FEGNO NUROE BORTZ,2022/01/12,2026-05-14,AWY_BASE,634
AIRWAY:T202,T202,RN,Y,,GURSH AWRYT RICHE HUSTN FEGNO GANTS ZADEL,2022/01/12,2026-05-14,AWY_BASE,635
AIRWAY:T203,T203,RN,Y,,ANDYS AWRYT ROUTH FADOS OREAD,2022/01/12,2026-05-14,AWY_BASE,636
AIRWAY:T205,T205,RN,Y,,OCF OTK,2017/10/15,2026-05-14,AWY_BASE,637
AIRWAY:T206,T206,RN,Y,,ENADE FADOS GOTHS NUROE ZADEL LIB SNOWS,2024/05/20,2026-05-14,AWY_BASE,638
AIRWAY:T207,T207,RN,Y,,FOXAM MMKAY WALEE,2022/07/15,2026-05-14,AWY_BASE,639
AIRWAY:T208,T208,RN,Y,,SIROC SAHND FOXAM SUUGR SMYRA OAKIE MALET TICCO INDIA DIMBY VALKA SULTY WIXED CLEFF DURRY BOBOE SHANC,2022/03/30,2026-05-14,AWY_BASE,640
AIRWAY:T209,T209,RN,Y,,TBERT SPONG DOVER MILEN SARDY HEDIL BEANS WANSA COLON BLANE LUKES HRTWL REEDY PETON DUNKE ILEYO PELAM UNMAN STYLZ,2023/01/19,2026-05-14,AWY_BASE,641
AIRWAY:T210,T210,RN,Y,,MILLP MHOUS GRNVL HADDE MISSM OHLEE MMKAY MRUTT GUANO KIZER EMSEE DAIYL AKOJO PUNQU VARZE WEZER,2024/09/12,2026-05-14,AWY_BASE,642
AIRWAY:T211,T211,RN,Y,,OCF JUTTS CARRA PRKKS CRG,2017/10/15,2026-05-14,AWY_BASE,643
AIRWAY:T212,T212,RN,Y,,RASHE SEG KIACK BLESS DIANO LVZ LAAYK QTIPP WEARD WEETS TRESA STUBY VEERS NELIE DARTH PUT,2017/10/15,2026-05-14,AWY_BASE,644
AIRWAY:T213,T213,RN,Y,,IIU GAMKE GEENY MILAN ZESOD RID,2025/04/16,2026-05-14,AWY_BASE,645
AIRWAY:T214,T214,RN,Y,,OREAD BORTZ THMSN ZADEL ORPEE,2024/03/28,2026-05-14,AWY_BASE,646
AIRWAY:T215,T215,RN,Y,,BURGG GENOD HORAL HILTO HUTSI FLENR RISTE DACEL OLETE HUGEN IRVIN HYK NERVE GAMKE GEENY MILAN DEEKS BONOY CLEFT MAPPS SMARS CPTON,2025/04/16,2026-05-14,AWY_BASE,647
AIRWAY:T216,T216,RN,Y,,PSB SWISS ZAGTI FQM ORDMO ELEXY LOPEZ LECOR LAAYK HAWLY RAGER CAMMO HELON SPECL IGN DEEDE MOONI JUDDS HFD THUMB ARENE SALEM GON TRAIT SEY NEWBE BENNT ACK,2024/04/09,2026-05-14,AWY_BASE,648
AIRWAY:T217,T217,RN,Y,,HYK BOSTR HEDEN PRUDE SGH BONEE SJAAY DERRF GETCH GAYLE,2020/09/16,2026-05-14,AWY_BASE,649
AIRWAY:T218,T218,RN,Y,,DLMAR GUYED LACIE SCOFF LAAYK TALLI COATE SAX,2022/03/18,2026-05-14,AWY_BASE,650
AIRWAY:T219,T219,RN,Y,,DLG BROUS NACIP ACATE RUFVY MKLUK HPB,2022/01/12,2026-05-14,AWY_BASE,651
AIRWAY:T220,T220,RN,Y,,MARCS CRAYS MEESO MNURE SEALY DREWZ MOLLR SBI,2025/06/16,2026-05-14,AWY_BASE,652
AIRWAY:T221,T221,RN,Y,,MAZIE TROXL FJC BEERS ROCOY RITTY LAAYK TYYLR CFB,2025/10/09,2026-05-14,AWY_BASE,653
AIRWAY:T222,T222,RN,Y,,SPY HYLEE ALIEN RUFVY BET HOLIN CABOT WOGAX IKUFU JILSI CYCAS UTICE JOANY MCG MEFRA SUCOD HEMRO ENN FAI,2023/07/05,2026-05-14,AWY_BASE,654
AIRWAY:T223,T223,RN,Y,,ZIKNI ROGOC CEKBA PEDUJ DLG OCDIJ KOWOK ZUNOS SAHOK FAGIN FORAX NONDA BLUGA AMOTT GASTO TED,2024/07/29,2026-05-14,AWY_BASE,655
AIRWAY:T224,T224,RN,Y,,PSX KEEDS MOLLR FRYED MOCKS SHWNN WASPY KNZLY HAYES ARTEL CRISP MICRO ZIROR DAFLY LULEW BUDAM MYRIC WOVON DONBE AWDAD SIMBY VOODO KJAAY SNAKI SLIDD CLERY MUDDA WTERS NESFE BUGLE SQWID LYNRD AXSIS AXEJA TENSA WIILL PICKS ALOON MGMRY GONDR RSVLT CANER GRANT HUZER SMARR SINCA GLOSS MADDI JOTNO DACHA UGAAA JOSPI BOWMN HARTI ECITY PEDAL DOODD TUXDO STYLZ GENOD SWENK VAESE BONZE SANFI JOTTA INGON PROVE MAYOS LEAKS UFFIN MCDON YUDUG NUTTS WAVES TAPPA COLIN SHLBK QUENS PRNCZ GARED CHOPS ORETE HEDGE RIDGY CANNY ENO BRIEF JIIMS LEBVE CYN WHITE DIXIE MOVFA JFK KEEPM TRANZ JAFFY CCC KEYED VIKKY CREAM FLIBB YODER KURTY SALEM YANTC JEWIT FOSTY HEFTY WOONS MILIS BOS,2024/01/22,2026-05-14,AWY_BASE,656
AIRWAY:T225,T225,RN,Y,,HPB AKELT HUMLA ZIPIX ALMOT HERLA MKLUR UNK EDMON VENCE GAL KUHZE FECFO CHOKK NELTE TAL SATUE REEBA GOLLY MINTO FAI,2023/08/29,2026-05-14,AWY_BASE,657
AIRWAY:T226,T226,RN,Y,,JOH FIDAL ROBES KLUNG GKN DOZEY PAXON DONEL BIG HUTIL DEYEP WUTGA HEXAX FYU,2023/08/17,2026-05-14,AWY_BASE,658
AIRWAY:T227,T227,RN,Y,HF COMM REQUIRED,SYA JANNT DEJJE BAERE INOTY HIMKI ALEUT MORDI GENFU BINAL WIXER CULTI ZAFPO BATTY GAMIC FEDGI WEZZL AMOTT BGQ SURES CAWIN LIBER GLOWS PERZO FAI PESGE JIFFS FIPSU CUGOB SIKLV SCC,2025/11/25,2026-05-14,AWY_BASE,659
AIRWAY:T228,T228,RN,Y,,ZIKNI KUCYE RUFVY DENRO HPB ITKIC FAIRE OME JESZU GAITS TALYN HIKAX HIPIV ECIPI JAPKI PODKE CIRSU FAQIR BRW OOSIK YIGUF SCC ROCES,2024/07/30,2026-05-14,AWY_BASE,660
AIRWAY:T229,T229,RN,Y,,FAI MINTO GOLLY REEBA SATUE TAL ELCON CENSE TOYKU HSL ATAGO DESOY WLK OTZ BERJO FIWWI JEGTU ECIPI SUGRE VANTY,2022/09/13,2026-05-14,AWY_BASE,661
AIRWAY:T230,T230,RN,Y,,SPY GARRS AKN,2023/08/10,2026-05-14,AWY_BASE,662
AIRWAY:T231,T231,RN,Y,,FAI HOBOM MOGFO ATYEB TAYWY MIPMY WLK OTZ,2024/03/28,2026-05-14,AWY_BASE,663
AIRWAY:T232,T232,RN,Y,,BRW CHIPS BRONX AKUMY ZENLA OCOCU BTT HORAG CYCLE BRION LIVEN HESSE FAI KRNKL IMARE CUTUB RIVOR BIG MEYLE EGAXE CUGCA CIMGO ORT,2022/09/19,2026-05-14,AWY_BASE,664
AIRWAY:T233,T233,RN,Y,,OTZ CIBDU TOMPY KORKY ENCOR BTT,2022/09/13,2026-05-14,AWY_BASE,665
AIRWAY:T234,T234,RN,Y,,FAI WILTS TOLLO RAMPA,2017/10/15,2026-05-14,AWY_BASE,666
AIRWAY:T235,T235,RN,Y,,FILEV FAQIR ZISDU WUPUV JATIL ZADRO SCC,2022/09/26,2026-05-14,AWY_BASE,667
AIRWAY:T236,T236,RN,Y,,ENN RAMPA,2017/10/15,2026-05-14,AWY_BASE,668
AIRWAY:T237,T237,RN,Y,,HOM WUXAN MDO,2017/10/15,2026-05-14,AWY_BASE,669
AIRWAY:T238,T238,RN,Y,,RAMPA KANUT BTT,2017/10/15,2026-05-14,AWY_BASE,670
AIRWAY:T239,T239,RN,Y,,PCANN SHANY AYUVO SAWES AXOSE TYGRR MILER KENTT SEMAN NIXBY FAYEZ KYLEE HANDE VLKNN NEGEE CORES CHOOK EXIST FOGUM SWIKI GANTT ICAVY GOINS,2023/01/06,2026-05-14,AWY_BASE,671
AIRWAY:T240,T240,RN,Y,,BTT JEVUM TEGDE ZETUV DERIK MUKTU SHELO SCC,2020/03/20,2026-05-14,AWY_BASE,672
AIRWAY:T241,T241,RN,Y,,LATCH FOROP AKCAR LVD ZIDRA,2022/11/08,2026-05-14,AWY_BASE,673
AIRWAY:T242,T242,RN,Y,,BRW WUPUV LACIL KUTDE TADUE JOKAP WEGNO HUMUB TKA,2023/10/12,2026-05-14,AWY_BASE,674
AIRWAY:T243,T243,RN,Y,,PUNGO HULIP ZOLMN,2017/10/15,2026-05-14,AWY_BASE,675
AIRWAY:T244,T244,RN,Y,,OME CONFI JERDN CHEFF BETPE CEXIX CAKAD TED,2024/03/28,2026-05-14,AWY_BASE,676
AIRWAY:T245,T245,RN,Y,,SLI POPPR SMO SILEX,2021/02/15,2026-05-14,AWY_BASE,677
AIRWAY:T246,T246,RN,Y,,BRW GAL GEYHY MCG WINOR FFITZ FRIDA IVANN TED,2022/01/19,2026-05-14,AWY_BASE,678
AIRWAY:T247,T247,RN,Y,,SLI POPPR SMO CANOG,2018/07/16,2026-05-14,AWY_BASE,679
AIRWAY:T248,T248,RN,Y,,GAM QAYAQ ENM,2025/06/10,2026-05-14,AWY_BASE,680
AIRWAY:T249,T249,RN,Y,,VNY SMO POPPR SLI,2018/07/30,2026-05-14,AWY_BASE,681
AIRWAY:T250,T250,RN,Y,,GAM ULL QAYAQ BANAT AKELT BET,2025/06/10,2026-05-14,AWY_BASE,682
AIRWAY:T251,T251,RN,Y,,FRNIA MOGYU FAM FTZ RIVRS KAYUU POOOL MERKR AGENS PICRA LMONT HAVOS ALO ZEZDU DDUCK FALAR KOETZ,2022/11/02,2026-05-14,AWY_BASE,683
AIRWAY:T252,T252,RN,Y,,OME BAIME OTZ PERCI WARRT SCC,2018/02/09,2026-05-14,AWY_BASE,684
AIRWAY:T254,T254,RN,Y,,SJT EVILE BREDY DILLO KALLA REEST DOWWD LETTA CLL HIPPS EAKES KAABA CREPO XAMPL KNZLY,2024/09/10,2026-05-14,AWY_BASE,685
AIRWAY:T255,T255,RN,Y,,MVY FALMA PVD NOXSE EGAKE BLATT NELIE,2017/10/15,2026-05-14,AWY_BASE,686
AIRWAY:T256,T256,RN,Y,,SAT CHURN SNIDR SEEDS WEMAR FFSSH WHAEL LDRET GLAND BLUMS BALIO MOLLR SBI TEMCO CIPDA GUSTI DAFLY,2022/11/09,2026-05-14,AWY_BASE,687
AIRWAY:T257,T257,RN,Y,,VTU RZS MQO CALIS BLANC HNNTR DUBSS CAATE CHAWZ PORTE THHEO JAMIN PYE FREES NACKI ENI MERRI FLUEN PLYAT CCHUK CICRO SEGVE SCUPY OLJEK CIGCA FURNS NELLL MITUE JANAS ONP CUTEL EYCEH ILWAC ZEDAT WAVLU HQM COPLS WAPTO OZETT TOU,2021/10/08,2026-05-14,AWY_BASE,688
AIRWAY:T258,T258,RN,Y,,MINIM CAYAP CRMSN ZIVMU DAYVS HEENA KYLEE CAMPP BRAVS LANGA CANER GRANT HUZER SMARR SINCA GLOSS MADDI JOTNO DACHA UGAAA HRTWL WILLS TAYSO RICHE HUNNY NATCH GMINI TWHYY LANHO ZEBUL MEYER BOUSY,2024/05/20,2026-05-14,AWY_BASE,689
AIRWAY:T259,T259,RN,Y,,LHS EHF COREZ AVE CHVAL MBARI LKHRN SNS CAATE SANTY SAPID CRTER NORCL MOVDD OOWEN OXJEF SAAGO BNAKI WEXIM NIKOL DAYMN ELY,2020/07/14,2026-05-14,AWY_BASE,690
AIRWAY:T260,T260,RN,Y,,VANTY COGNU FEDEV MUJUD OME,2023/08/29,2026-05-14,AWY_BASE,691
AIRWAY:T261,T261,RN,Y,,SXC GVO FABEG MQO WUNUL CLMNS HRRNG HMPBK WOZZZ DUBSS SNS KARNN WINDY SMONE MOVDD RBLEW GIFME HNNRY GRIDD TALUM JINGO GONGS HOMAN GARSA FARRO CCAPS MUREX MIXUP PIIKZ TUPSE DSD MLLRR HERBS CUPRI SUPOC KUKTE VECCU SUNSN MUDLE YKM SELAH GEBTE LARDY QUINT KLSEY PAWYO HVARD SOFFE JSTEN,2023/08/07,2026-05-14,AWY_BASE,692
AIRWAY:T262,T262,RN,Y,,ODK WUXAN JOH,2017/10/15,2026-05-14,AWY_BASE,693
AIRWAY:T263,T263,RN,Y,,FIM DERBB AVE PXN WINDY SMONE MOVDD RBLEW PITTS SGD POPES NAKPT JITIM DIBLE KENDL FOLDS SAVOE HOMEG ZUNAS TALEM OREGN EROWY NOTTI CVO ARTTY UBG LOATH KELNG WINLO ULESS MTLOK QUIIN ARRIE ELWHA,2023/07/05,2026-05-14,AWY_BASE,694
AIRWAY:T264,T264,RN,Y,,ODK ZAXUM MDO,2017/10/15,2026-05-14,AWY_BASE,695
AIRWAY:T265,T265,RN,Y,,JAYBE GRIFT START SAFET MEITZ COYAP MAPPS KLROY SMUUV GETCH FREAK COLEE LADIN CARGA BUDHA RONDO PINES,2021/08/19,2026-05-14,AWY_BASE,696
AIRWAY:T266,T266,RN,Y,,SPUTA AKCAP ZEDEM FEDMI BAVKE ROTVE WONOS COPOG JAPOR NIGPE GUMLE ZONPU ZADED RADKY UNEKY XADZY VULHO FOGID YICAX NEREE ZIDRA VAZPU DOOZI GIRTS ANN,2022/11/08,2026-05-14,AWY_BASE,697
AIRWAY:T267,T267,RN,Y,,OME JIKSA BALIN OTZ WANLY SICOV HIBLA ZEDAL UBASY SYNOD PODKE JODGU ZISDU,2022/11/23,2026-05-14,AWY_BASE,698
AIRWAY:T268,T268,RN,Y,,TOU HEMER YUCSU NOOEL STVOH WATTR LEION AYURU WOODI ZGOOD BANDR TMBOB MERFF DOFDO EDSEW UDECU PLUSS MWH BATUM SUBDY ZOOMR YICUB GANGS GEG ROPES HIPRR HILIE FAILD MLP LIBRE ALTON MSO SPUNK BAMBE PIXXI RICHD HLN CUSRI SWEDD CONNS NUKUW SUBKY REEPO COLUS NARUW BIL KOXMY MLS UMWEL QATSA DIK SOXOW BIS,2022/09/19,2026-05-14,AWY_BASE,699
AIRWAY:T269,T269,RN,Y,,ANN UDENE TURTY TOKEE AKCAR FLIPS BKA JETUT SALIS HAPIT CENTA YAK WORTT MALAS OXIDS FOGNU HORGI ZIXIM JOVOM OXUGE KATAT CASEL JOH FIMIB TED YONEK TORTE VEILL FAMEK SQA ACRAN ZOKAM VIDDA BET MKLUK,2022/11/21,2026-05-14,AWY_BASE,700
AIRWAY:T270,T270,RN,Y,,HIPIV HEXOG HALUS,2023/08/17,2026-05-14,AWY_BASE,701
AIRWAY:T271,T271,RN,Y,,CDB BINAL TANIE AKN JIVCO WUXON WOLCI WIDVA ZINAM AMOTT,2023/08/17,2026-05-14,AWY_BASE,702
AIRWAY:T272,T272,RN,Y,,HLV TYMME,2023/11/24,2026-05-14,AWY_BASE,703
AIRWAY:T273,T273,RN,Y,,FAI AYKID CURUP VENAE TUVVO SOTGE ROCES,2021/05/11,2026-05-14,AWY_BASE,704
AIRWAY:T274,T274,RN,Y,,ONP WESHH CRAAF JAIME DBLEY MMDSN MMASN POCIT GIFRD FASAB NUSME RUFUS DUCCS SEDTO FMG CHIME YERIN SCOLA BABIT OAL ZOTUX TEZUM LIDAT,2019/12/02,2026-05-14,AWY_BASE,705
AIRWAY:T275,T275,RN,Y,,ZIKNI BET DAVBE YELLW VUSUY JERDN UNK,2022/07/25,2026-05-14,AWY_BASE,706
AIRWAY:T276,T276,RN,Y,,WAVLU WINLO COUGA CARBY VECCU HUNGR LAYTN ALW RENGO SEVER POTOR CUPEV HENVO OFINO JIROS RIVAL DAIRE LOLLO WAANE MSO ARSHO BRCKN FRYMN YOGOS EVBUJ ITEVE WUDEY GGW,2023/07/05,2026-05-14,AWY_BASE,707
AIRWAY:T277,T277,RN,Y,,BTT JIGTI NOKFE VOVUY EPEHO JODGU,2023/08/14,2026-05-14,AWY_BASE,708
AIRWAY:T278,T278,RN,Y,,HAPIT CSPER BIKUW SSR RADKY,2022/11/08,2026-05-14,AWY_BASE,709
AIRWAY:T279,T279,RN,Y,,ALEUT BET,2017/10/15,2026-05-14,AWY_BASE,710
AIRWAY:T280,T280,RN,Y,,FLIPS LVD,2017/10/15,2026-05-14,AWY_BASE,711
AIRWAY:T281,T281,RN,Y,,YOZLE BOKKI ANW LKOTA PIR,2017/10/15,2026-05-14,AWY_BASE,712
AIRWAY:T282,T282,RN,Y,,VENCE AKTIE FUZES ENVOI ZOSTU ROSII TADUE PERZO FAI,2023/08/14,2026-05-14,AWY_BASE,713
AIRWAY:T283,T283,RN,Y,,BFF GRN WNDED PIR,2017/10/15,2026-05-14,AWY_BASE,714
AIRWAY:T285,T285,RN,Y,,LBF TDD MARSS VTN LKOTA LESNR HON,2020/03/31,2026-05-14,AWY_BASE,715
AIRWAY:T286,T286,RN,Y,,FONIA DIK NEXRU HAYNI JELRO DIXLE BFFLO JORNO RAP KEOTA GRN EFFEX TDD BOKKI GRI NUCDI TEVUW VACUS HAYWD HTHWY MOZIS MSORI RBA JUDAA BOWLR,2023/01/10,2026-05-14,AWY_BASE,716
AIRWAY:T287,T287,RN,Y,,GMINI MMJAY MERIL SNOWS OXFRD BOUSY MANGE MELIA FAK GVE DENNN CAARY WILMY KAIJE BAMMY REEES TOMYD HAMRR DANII OBWON VYSOR AGARD SPEAK CANNY DONIL WNSTN AVALO BRIGS HARBO DRIFT MANTA PLUME SHERL DUNEE KOPPY SARDI RICED BEDYA SHLEP BEADS ORCHA PARCH GARRD TRAIT WACKY ASHWY LAFAY JIKUK YBERA PVD INNDY BURDY HAVNS GRGIO LBSTA SILVE SEEDY ENE,2024/05/21,2026-05-14,AWY_BASE,717
AIRWAY:T288,T288,RN,Y,,GCC TRTTL KARAS PACTO RAP JSSCA WNDED VTN ANW FESNT ISTIQ,2023/04/17,2026-05-14,AWY_BASE,718
AIRWAY:T290,T290,RN,Y,,HABJE MEI KWANE RABEC MGM SCAIL BBAIT BBASS BBOAT BOBBR JACET,2019/12/10,2026-05-14,AWY_BASE,719
AIRWAY:T291,T291,RN,Y,,TYI COUPN HCM MODEL FAGED COLIN SHLBK LOUIE TUNDR GRACO RIPKN BAABS VINNY GRAMO HAR MORTO SEG HYATT MEGSS LAAYK ZURIS LEDIE DANZI OAKIL ALB,2024/07/26,2026-05-14,AWY_BASE,720
AIRWAY:T292,T292,RN,Y,,LYNRD BURIN HAZEY YARBO ANTUH JANES KWANE EUTAW MOVIL DAYVS VLKNN HOKES MAYES RKMRT POLLL CCATT REELL TRREE JACET,2023/01/06,2026-05-14,AWY_BASE,721
AIRWAY:T293,T293,RN,Y,,CHUTT NFTRY ZINTU SHAKK RTLRY HONRR POLLL DAISI,2017/10/15,2026-05-14,AWY_BASE,722
AIRWAY:T294,T294,RN,Y,,HABJE MEI NOSRY BOYDD ALICE CRMSN SITES OAKGO WUNET VLKNN TRUST JOTAV NOPVE DEGAA KOCEY LAYIN HEFIN BAHRR ZINTU BBAIT JMPPR GRANT,2019/12/11,2026-05-14,AWY_BASE,723
AIRWAY:T295,T295,RN,Y,,DUFFI POORK DOGWD KREGG HOUKY TAPPA COLIN SHLBK LOUIE TUNDR GRACO RIPKN BAABS RAYAA LRP DUMMR HAILS SNOWY KRAZE LYTEL LVZ LAAYK KERRI PRNCE SAGES TALCO WIGAN BOWAN MOBBS SASHA MOLDS CTR WHATE WARIC KEYNN TAPSE CON SATAN ENE BRNNS RAZZR AALYS BGR NIELD LAUDS PRENT HULTN PQI,2024/11/06,2026-05-14,AWY_BASE,724
AIRWAY:T296,T296,RN,Y,,JMPPR BBASS TATRS TACKL,2024/03/28,2026-05-14,AWY_BASE,725
AIRWAY:T297,T297,RN,Y,,PAIRA NFTRY HEFIN RKMRT CHTTE DAISI AWSON REELL,2022/01/28,2026-05-14,AWY_BASE,726
AIRWAY:T298,T298,RN,Y,,OAK SALAD ALTAM RBLEW ORANG EVETT ELKHN SMURA NIKOL OAL KATTS KITTN ILC WOOOP MLF DETAN EBOVE PUC MTU OCS DORTN CZI,2017/10/15,2026-05-14,AWY_BASE,727
AIRWAY:T299,T299,RN,Y,,OBEPE UCREK KAIJE BAMMY REEES SCAPE HAR BOBSS HWANG DUMMR ETX FJC SCOUP HOPCE HUO CAMMO WEARD FILPS SAGES CYPER AGNEZ ALB,2023/08/29,2026-05-14,AWY_BASE,728
AIRWAY:T300,T300,RN,Y,,SSENA STANK JONNN UUBER OPDIE GASSY WAREN OTOLE ALB CANAN SHIGY STELA MOLDS TOMES COBOL NELIE WIPOR YANTC LAFAY MINNK NEWBE DEEPO,2023/04/19,2026-05-14,AWY_BASE,729
AIRWAY:T301,T301,RN,Y,,CGI EMPTE GENTS RENEA DEVER ENL TYMME SPI GROWL PIA,2022/10/28,2026-05-14,AWY_BASE,730
AIRWAY:T302,T302,RN,Y,,CUKIS JJACE JJETT JERMM CUPRI ZUDMI DRYLD ILR JOSTN UKAYI ADEXE CANEK ALKAL FEVDO TOXEE JADUP MRILE RAMMM RRROD SBINO MIKAE BXTER EEBEE REGVE OCS FIKLA MBW ZIKRU BFF WAKPA AIA EVENN EFFEX MARSS PUKFA GIYED LLUKY JUGED KAATO SAANT ROKKK IOWWA NSTUF ALO DEWAR INDET RIZZY DBQ JOOLZ AFOOT LYSEN GRIFT,2024/01/30,2026-05-14,AWY_BASE,731
AIRWAY:T303,T303,RN,Y,,ISO IRAKE ZAGGY KOHLS DRONE EDTAJ PSALM DEEMS VEGHE ORF OUTLA FATOM JAMIE MAGGO TRPOD ATR PEAPS LEEAH ANABL HOWIE CRESI CYN WHITE DIXIE MOVFA JFK DPK BELTT MAD YODEL WEGOT HFD DVANY GRAYM GRIPE BOSOX WHYBE BOS,2026/01/27,2026-05-14,AWY_BASE,732
AIRWAY:T305,T305,RN,Y,,CGI DNILE ADRIW AMART TYMME SHUMY MOBBY DELCO JIBKA,2022/11/14,2026-05-14,AWY_BASE,733
AIRWAY:T306,T306,RN,Y,,LAX LAHAB PRADO WISUP PDZ SETER BANDS AHLEX PSP BLH BXK PERKY PXR TOTEC TUS NOCHI ANIMA DARCE CUS ELP,2025/05/21,2026-05-14,AWY_BASE,734
AIRWAY:T307,T307,RN,Y,,PEARS RRLEE SUWHT CHWAN SUNNS ORF OUTLA EWOOD ARICE DUNFE ZJAAY CBEAV RADDS SEWEL WNSTN LEEAH BRIEF TEBEE CHAZR APEER REESY PADRE RICKF GEERI ROAST DELRO FAMAV HAR PYCAT MCMAN RASHE PSB BLAZE DLMAR WUDUL STUBN XUCCO VAFKU PTAKI SCIPO SYR,2025/06/11,2026-05-14,AWY_BASE,735
AIRWAY:T308,T308,RN,Y,,ENM WEREL,2022/07/21,2026-05-14,AWY_BASE,736
AIRWAY:T310,T310,RN,Y,,TUS OBISE SULLI MESCA HOOVE NOCHI SSO SVC KEAPS TCS,2023/09/29,2026-05-14,AWY_BASE,737
AIRWAY:T312,T312,RN,Y,,HLC MAYGN BEAGL MOZEE HUT DROOP DGD REINS FAM ADRIW RENEA JEDPA WIXUL FESTS PXV,2023/06/05,2026-05-14,AWY_BASE,738
AIRWAY:T314,T314,RN,Y,,IGN PAWLN STUBY SASHA TOMES BAF FAIDS PUDGY LAPEL GDM ENE,2024/07/15,2026-05-14,AWY_BASE,739
